b0,A,B,C,D,E,F,G,Result,Delta
209,-19,-19,-9,13,12,18,-7,209.5765097888672,7.201089147201856e-008
209,-19,-19,4,-8,-3,4,-18,209.5765097749597,5.810338166156726e-008
209,-19,-19,10,16,6,5,17,209.5765096639232,5.293307481224474e-008
209,-19,-18,-19,8,-15,14,12,209.5765097569103,4.005406140095147e-008
209,-19,-18,-19,10,13,15,-10,209.5765097913847,7.452840122823545e-008
209,-19,-18,-17,-5,-4,18,-11,209.5765096585321,5.83241330787132e-008
209,-19,-18,-12,-11,-18,7,-9,209.5765096761972,4.065904590788705e-008
209,-19,-18,-8,17,8,3,19,209.5765097402446,2.338830995540775e-008
209,-19,-18,14,-17,4,-17,-18,209.5765097642288,4.737248104902392e-008
209,-19,-18,19,4,-11,9,8,209.5765097146374,2.218854433522211e-009
209,-19,-18,19,8,19,11,-16,209.5765096855882,3.126802994302125e-008
209,-19,-17,-7,6,16,5,-10,209.5765097404346,2.357836592636886e-008
209,-19,-17,7,-3,5,-1,-4,209.576509782742,6.588572887267219e-008
209,-19,-17,18,8,18,14,-18,209.5765096608014,5.605483011095203e-008
209,-19,-17,19,-17,-10,-8,-12,209.5765096211962,9.566005587657855e-008
209,-19,-17,19,-13,-14,-3,-6,209.576509761312,4.445573154043814e-008
209,-19,-17,19,8,16,12,-14,209.5765097547047,3.784845148402383e-008
209,-19,-16,-18,17,13,3,14,209.5765097006197,1.623658363314462e-008
209,-19,-16,-13,7,-3,-5,18,209.5765097847926,6.793635520807584e-008
209,-19,-16,-3,-12,-10,7,-19,209.576509736248,1.939173444043263e-008
209,-19,-16,8,-14,2,-9,-18,209.5765096332789,8.357733349839691e-008
209,-19,-16,13,19,12,2,19,209.576509655338,6.15182500496303e-008
209,-19,-16,18,12,0,12,9,209.5765096217798,9.50765013385535e-008
209,-19,-15,-18,-12,-2,-7,-14,209.5765097315906,1.473435418120062e-008
209,-19,-15,-15,-2,17,-12,-7,209.5765098067346,8.987834121398919e-008
209,-19,-15,-14,7,11,4,-2,209.5765097589509,4.209459802950732e-008
209,-19,-15,-9,-8,-12,16,12,209.5765097894909,7.26346343071782e-008
209,-19,-15,-8,10,12,-3,9,209.5765096971019,1.975439545276458e-008
209,-19,-15,-5,11,3,6,11,209.5765096364858,8.037051202336443e-008
209,-19,-15,3,-14,7,-18,-15,209.5765097054629,1.139335381594719e-008
209,-19,-15,12,19,11,5,17,209.5765097140734,2.782911678878008e-009
209,-19,-14,-17,10,10,15,-7,209.5765096229893,9.386698707203323e-008
209,-19,-14,-10,6,-5,2,3,209.5765096651559,5.170039685253869e-008
209,-19,-14,-5,-16,-3,-9,-17,209.5765097568562,3.999988962277712e-008
209,-19,-14,-2,-18,-10,-8,-14,209.5765097677931,5.093681920698145e-008
209,-19,-14,4,-17,-16,-13,-1,209.5765097932518,7.639556542926584e-008
209,-19,-14,11,19,10,8,15,209.5765097751159,5.825958737659676e-008
209,-19,-13,-6,-15,-6,3,10,209.5765096446356,7.222064368761494e-008
209,-19,-13,6,-18,-3,-18,-11,209.5765097686581,5.18018339334958e-008
209,-19,-13,15,9,-2,4,14,209.5765097078445,9.01178509593592e-009
209,-19,-12,-18,9,0,16,1,209.5765097354024,1.854610331974982e-008
