b0,A,B,C,D,E,F,G,Result,Delta
65,-19,-19,-15,1,2,0,8,65.11254396345245,8.462914991014259e-008
65,-19,-19,-8,4,14,15,7,65.11254401781851,3.026309514098102e-008
65,-19,-19,-7,-1,10,-14,-11,65.11254400068944,4.739216308280447e-008
65,-19,-19,-5,2,-3,10,14,65.1125440934515,4.536990161341237e-008
65,-19,-19,7,-4,-8,-18,-10,65.1125440743856,2.630399364988989e-008
65,-19,-18,-19,3,3,7,18,65.11254411974298,7.166137550029816e-008
65,-19,-18,-9,4,13,18,5,65.11254408878949,4.07078886155432e-008
65,-19,-18,-7,-2,1,-11,-10,65.11254409458461,4.6503004114129e-008
65,-19,-18,-5,2,3,9,7,65.1125440673605,1.927890025399393e-008
65,-19,-18,-2,4,10,12,14,65.11254396364448,8.443711863037606e-008
65,-19,-18,15,-3,-18,7,-16,65.11254398017553,6.790607187667774e-008
65,-19,-18,19,2,17,2,-1,65.11254395093721,9.714439386243612e-008
65,-19,-17,-4,2,-6,19,9,65.11254408215575,3.407414794764918e-008
65,-19,-17,-4,3,4,-15,17,65.11254408538385,3.730224307219032e-008
65,-19,-17,-2,-1,-7,-7,4,65.1125441293363,8.125469719288958e-008
65,-19,-17,-2,1,1,-5,17,65.11254408801892,3.993731922946608e-008
65,-19,-17,7,3,12,14,1,65.11254404835533,2.73729483524221e-010
65,-19,-17,14,-3,-17,4,-14,65.11254405677805,8.696446229805588e-009
65,-19,-17,18,2,16,5,-3,65.11254400443373,4.364787287158833e-008
65,-19,-17,19,3,1,14,12,65.11254405187343,3.79182552023849e-009
65,-19,-16,-18,-3,-2,-12,-14,65.11254413539349,8.731188927413314e-008
65,-19,-16,-17,2,0,6,16,65.11254406571555,1.763395118814515e-008
65,-19,-16,-9,1,14,-11,7,65.11254408650422,3.842261264708213e-008
65,-19,-16,-1,9,3,-3,-8,65.11254402799987,2.008172828027455e-008
65,-19,-16,13,-3,-16,1,-12,65.1125441357014,8.761979586324742e-008
65,-19,-16,17,2,15,8,-5,65.11254405958037,1.149876993622456e-008
65,-19,-15,-17,3,2,7,19,65.11254401613543,3.194617193003069e-008
65,-19,-15,-12,-5,3,-5,2,65.11254396079595,8.728565603632887e-008
65,-19,-15,-11,-4,-19,-15,-2,65.11254410314105,5.505944500328042e-008
65,-19,-15,-5,-4,-19,-2,-15,65.11254408659438,3.851278052025009e-008
65,-19,-15,-5,4,8,18,10,65.11254406489637,1.681476646808733e-008
65,-19,-15,2,-4,-12,-8,-16,65.11254405295921,4.877605874753499e-009
65,-19,-15,6,3,18,-7,16,65.11254397650033,7.158126891226857e-008
