b0,A,B,C,D,E,F,G,Result,Delta
158,-19,-19,0,8,-14,10,12,158.8499882309461,5.952557557975524e-008
158,-19,-19,18,-5,-1,-3,-14,158.8499882217344,5.031390060139529e-008
158,-19,-18,-7,3,1,-4,3,158.8499881890244,1.760386680871307e-008
158,-19,-18,-6,13,10,-1,7,158.849988088703,8.271754836641776e-008
158,-19,-18,-1,19,-1,12,12,158.8499881083998,6.302070687524974e-008
158,-19,-18,4,-14,1,0,-7,158.8499880802604,9.116010346588155e-008
158,-19,-18,11,-13,-2,-5,-10,158.8499881830077,1.158718987426255e-008
158,-19,-18,19,-13,9,-13,-1,158.8499880866306,8.478988888782624e-008
158,-19,-17,-15,13,9,13,-6,158.8499880964632,7.495731324524968e-008
158,-19,-17,-3,-7,-4,5,-9,158.8499881915857,2.016514599745278e-008
158,-19,-17,13,-11,-10,9,-13,158.8499882300817,5.866115770913893e-008
158,-19,-16,-18,17,-6,16,19,158.8499880920271,7.939345891827543e-008
158,-19,-16,-17,11,-14,7,18,158.8499882461533,7.473278174074949e-008
158,-19,-16,-14,-17,-10,-17,6,158.8499882332488,6.182830247780657e-008
158,-19,-16,13,-19,-13,-3,-7,158.84998819709,2.566949319771084e-008
158,-19,-15,-11,-13,6,-18,-4,158.8499882398153,6.839476895947882e-008
158,-19,-15,-9,-12,-18,5,-2,158.8499881523439,1.907662294797774e-008
158,-19,-15,0,-13,10,-4,-17,158.8499882380324,6.661190354861901e-008
158,-19,-15,11,-13,-8,-13,5,158.849988096048,7.537252599831845e-008
158,-19,-15,14,-12,-2,-1,-13,158.8499882402844,6.88639261170465e-008
158,-19,-13,-16,-17,-9,-19,7,158.8499881203137,5.110683787279413e-008
158,-19,-13,-12,3,10,-4,-1,158.8499880751753,9.624525887375057e-008
158,-19,-13,-1,-12,11,-19,4,158.8499882492912,7.787070899212267e-008
158,-19,-13,11,-9,-18,-9,16,158.849988213975,4.255448970980069e-008
158,-19,-13,14,-8,-12,0,2,158.8499881925735,2.115294250870647e-008
158,-19,-13,15,-14,-16,5,-6,158.8499881377873,3.363322775840061e-008
158,-19,-12,-19,-4,-14,4,4,158.8499881863351,1.491463308411767e-008
158,-19,-12,3,-3,-6,-2,3,158.8499881041485,6.727196932843071e-008
158,-19,-12,8,12,-7,3,14,158.849988133318,3.810254156633164e-008
158,-19,-12,9,16,4,6,9,158.849988180681,9.260446631742525e-009
158,-19,-11,2,-19,-18,3,-8,158.8499882494679,7.804737833794206e-008
158,-19,-10,-18,-9,-7,6,-12,158.8499881184958,5.292474725138163e-008
158,-19,-10,-13,-17,-2,0,6,158.8499881251371,4.628344640877913e-008
158,-19,-10,-1,-18,-15,7,-14,158.8499881812679,9.847411774899229e-009
158,-19,-10,0,-5,-4,12,-14,158.8499881604115,1.100903546102927e-008
158,-19,-10,1,1,3,-1,-5,158.8499881457915,2.562902068348194e-008
158,-19,-10,6,16,6,5,8,158.8499881897276,1.830713358685898e-008
158,-19,-10,14,-15,-19,-11,12,158.8499881597477,1.167285290648579e-008
158,-19,-10,17,-2,19,-14,-7,158.8499881470999,2.432065571156272e-008
158,-19,-10,19,-14,-14,12,-15,158.8499881971351,2.571459845057689e-008
158,-19,-9,-8,-16,-5,-12,-3,158.8499882254894,5.406889158621198e-008
158,-19,-9,14,18,0,7,14,158.8499882265361,5.511557787940546e-008
158,-19,-8,-18,-18,-15,-11,4,158.8499881420597,2.936081955340342e-008
158,-19,-8,-13,-18,-14,-8,0,158.8499881761312,4.710699386123451e-009
158,-19,-8,9,-17,-6,1,-16,158.849988223161,5.174047146283556e-008
158,-19,-7,3,-16,-2,-11,-7,158.8499881259963,4.542420128927915e-008
158,-19,-6,-19,10,-8,12,10,158.8499881839276,1.250711534339644e-008
158,-19,-6,2,8,12,-18,16,158.8499882526867,8.126616535264475e-008
158,-19,-6,19,18,-9,19,11,158.8499881291181,4.230238914715301e-008
158,-19,-5,-19,13,5,14,-3,158.8499882395892,6.816873110437882e-008
