b0,A,B,C,D,E,F,G,Result,Delta
198,-19,-18,-15,-2,9,-18,10,198.0153096838549,7.603006224599085e-009
198,-19,-9,-16,-4,6,-14,19,198.0153095816941,9.455783356315806e-008
198,-19,-8,-16,-1,10,-15,-3,198.0153096099279,6.632399163208902e-008
198,-19,-7,-4,-3,0,-4,-1,198.015309677017,7.650839961570455e-010
198,-19,-4,10,-2,11,-15,-10,198.0153097146381,3.838619022644707e-008
198,-19,-3,-5,-1,14,-18,-16,198.0153096485076,2.774430640783976e-008
198,-19,-1,-17,-6,-1,-2,1,198.0153095775113,9.874059969661175e-008
198,-19,0,-17,-6,3,-3,18,198.0153095848274,9.142456747213146e-008
198,-19,4,8,-2,12,-17,-11,198.0153095809345,9.531737532597617e-008
198,-19,6,-14,-2,0,10,-9,198.0153095923976,8.385435990021506e-008
198,-19,7,-5,-11,-11,18,4,198.0153096955135,1.926153458953195e-008
198,-19,15,-14,7,7,-5,-14,198.0153096303485,4.590339131027577e-008
198,-18,-19,-2,6,1,-14,13,198.0153096111028,6.514912342936441e-008
198,-18,-15,-14,-3,-3,8,3,198.0153096279665,4.828541477763793e-008
198,-18,-15,8,-3,7,-16,15,198.0153097512708,7.50188462461665e-008
198,-18,-12,5,10,8,-4,-19,198.0153097698958,9.364384823129512e-008
198,-18,-11,-19,-4,9,-15,2,198.015309747349,7.109707667041221e-008
198,-18,-9,-16,-13,13,-19,-9,198.0153096624069,1.384498204970441e-008
198,-18,-9,3,-4,3,3,-19,198.0153097188924,4.264052222424652e-008
198,-18,-8,12,-12,5,1,-15,198.015309744219,6.796710749767954e-008
198,-18,-7,-14,7,-2,-4,12,198.0153096010185,7.523340173065662e-008
198,-18,-3,2,-15,-4,9,10,198.0153097581708,8.191889833142341e-008
198,-18,1,3,1,-4,19,-15,198.0153096188316,5.742029429711693e-008
198,-18,3,-5,-1,-4,8,-2,198.0153096662587,9.993186722567771e-009
198,-18,5,1,-1,-10,19,-2,198.0153095891609,8.709099574844004e-008
198,-18,10,-8,-16,-8,5,18,198.0153096825709,6.318998657661723e-009
198,-18,13,-19,4,12,-18,-9,198.0153097596534,8.340151680386043e-008
198,-18,17,1,6,9,-9,-16,198.0153096194584,5.679351033904823e-008
198,-18,19,12,3,-6,7,8,198.0153096620855,1.416640316165285e-008
198,-17,-19,-17,5,-1,-6,18,198.0153095833175,9.293447078562167e-008
198,-17,-19,7,-10,-7,15,-13,198.0153096522829,2.396905074419919e-008
198,-17,-19,7,1,7,-2,-18,198.015309656774,1.947793748513504e-008
198,-17,-18,-14,-6,-1,10,-14,198.0153097577621,8.151022257152363e-008
198,-17,-16,-13,-1,2,8,-17,198.0153096870574,1.080547917808872e-008
198,-17,-11,-17,-17,13,-18,-11,198.0153096747963,1.455646270187572e-009
198,-17,-11,-12,5,1,8,-12,198.015309673674,2.577905888756504e-009
198,-17,-9,-9,-1,-4,-3,13,198.0153096468538,2.939816567959497e-008
198,-17,-8,-16,4,9,-12,-6,198.0153096579245,1.832745510910172e-008
198,-17,-7,-17,-2,-8,7,12,198.0153096491568,2.709509772103047e-008
198,-17,-7,-16,10,9,-7,-17,198.0153096753701,8.818403784971451e-010
198,-17,-3,1,-6,-6,17,-6,198.0153097472014,7.094951115504955e-008
198,-17,-2,-16,2,9,-16,2,198.0153097618082,8.555630870432651e-008
198,-17,2,2,-18,2,-13,16,198.0153097258796,4.962763000548875e-008
198,-17,3,-9,3,-7,16,-12,198.0153097181716,4.191966240796319e-008
198,-17,5,-6,-1,-12,19,7,198.0153095866068,8.964511266640329e-008
198,-16,-18,-8,3,-12,15,13,198.0153095898578,8.639412385491596e-008
198,-16,-17,-11,2,-2,8,-12,198.0153097362687,6.001673114042205e-008
198,-16,-17,-4,4,11,-15,-9,198.015309734044,5.779207867817604e-008
198,-16,-17,2,-16,0,8,-16,198.0153097650642,8.881229973667359e-008
198,-16,-17,18,3,-12,19,6,198.0153097096708,3.341892806929536e-008
198,-16,-16,-12,-16,7,-5,-10,198.0153097735291,9.727722272145911e-008
198,-16,-16,4,-9,-6,1,15,198.0153097738983,9.76463638835412e-008
198,-16,-14,-4,-4,-11,16,7,198.0153096946766,1.842471419877256e-008
198,-16,-13,-9,3,-6,0,17,198.0153096900681,1.381613401463255e-008
198,-16,-12,-4,1,-8,15,-6,198.0153095795016,9.675028422861942e-008
198,-16,-11,6,-6,-2,-6,13,198.0153096251692,5.108276468490658e-008
198,-16,-10,-5,-5,-4,1,3,198.0153097548942,7.864230155973928e-008
198,-16,-4,-19,-6,-9,18,-7,198.0153097510093,7.475733809769736e-008
198,-16,-2,5,-13,-3,6,-11,198.0153096828752,6.623253057114198e-009
198,-16,0,-12,-9,-6,11,-7,198.0153096165477,5.970420602352533e-008
198,-16,7,-15,2,-4,-1,11,198.0153096252083,5.104359956931148e-008
198,-16,15,0,13,-5,17,-14,198.0153097010165,2.476454596944677e-008
198,-16,17,-14,-4,-2,2,6,198.0153097559764,7.972451498972077e-008
