b0,A,B,C,D,E,F,G,Result,Delta
25,-19,-18,-17,-1,0,8,-14,25.01085752828984,5.185585294498196e-008
25,-19,-18,-2,-11,5,-10,18,25.0108576050853,2.493961304139702e-008
25,-19,-18,16,-13,3,-1,-1,25.01085766407759,8.393189787625488e-008
25,-19,-17,-3,-15,-7,12,18,25.0108575994822,1.933651105900935e-008
25,-19,-16,-17,-10,-2,0,-13,25.01085760357498,2.342928695497903e-008
25,-19,-14,-17,-3,4,5,-15,25.01085753485213,4.529355734916862e-008
25,-19,-13,-13,-1,14,-17,-17,25.01085754316352,3.698216488601247e-008
25,-19,-8,-17,1,-2,-10,13,25.01085758354303,3.397335746058161e-009
25,-19,-5,3,-1,-12,19,6,25.01085752762345,5.252224255514193e-008
25,-19,1,-13,-2,4,-15,15,25.01085767030673,9.016104485226606e-008
25,-19,18,17,6,-3,11,-8,25.01085764091897,6.077328151832262e-008
25,-18,-16,-9,-2,-6,8,-3,25.01085749444834,8.569734788466121e-008
25,-18,-15,-1,-17,8,-11,-2,25.01085753763431,4.251137752930845e-008
25,-18,-15,-1,-9,-4,13,-8,25.01085753702056,4.312512658088963e-008
25,-18,-14,-13,-6,10,-10,-14,25.01085757462655,5.519140700016578e-009
25,-18,-12,-10,-1,13,-17,-13,25.01085754601835,3.41273356241345e-008
25,-18,-11,-11,2,-2,-11,17,25.0108575241473,5.59983917014506e-008
25,-18,-9,-4,2,-6,1,15,25.01085750793852,7.220717179734493e-008
25,-18,-9,10,-8,-4,-4,16,25.01085749012227,9.002342338249036e-008
25,-18,-8,-15,-5,-4,0,4,25.01085766316967,8.302397702664166e-008
25,-18,-7,-11,3,-13,15,18,25.01085766865307,8.850737742704951e-008
25,-18,-5,11,-10,9,-13,-5,25.01085757782083,2.324863856983939e-009
25,-18,-2,-8,-11,-2,8,5,25.01085751535191,6.479378100721078e-008
25,-18,-1,11,-6,1,8,-14,25.01085760555047,2.540477694878973e-008
25,-18,2,-12,3,7,-14,8,25.01085763241288,5.226719324014084e-008
25,-18,4,-2,-5,0,-3,12,25.01085757457163,5.574054995349798e-009
25,-18,4,5,-15,7,-11,0,25.01085756936517,1.078051781178147e-008
25,-18,6,-10,1,-11,17,6,25.01085757150372,8.64197247096854e-009
25,-18,12,-16,14,-2,5,-11,25.01085755558829,2.455740144569063e-008
25,-18,13,15,15,-2,-3,14,25.0108575734058,6.73988509447554e-009
25,-17,-18,-18,-1,9,-6,-17,25.01085761256617,3.242047696971895e-008
25,-17,-16,-5,7,-4,10,5,25.01085767959016,9.944446688336939e-008
25,-17,-14,9,-2,3,-15,12,25.01085765403218,7.38864933680361e-008
25,-17,-13,-18,-18,-4,7,18,25.01085763443541,5.428972116305886e-008
25,-17,-13,-9,3,7,-5,-11,25.01085765050263,7.03569398297077e-008
25,-17,-13,-3,4,9,-17,5,25.01085753243299,4.771270312176057e-008
25,-17,-12,-19,-2,-4,16,-19,25.01085753129482,4.885087179218317e-008
25,-17,-9,4,1,3,-7,5,25.01085755003288,3.01128082469404e-008
25,-17,-8,-16,-1,3,-7,6,25.01085753899631,4.114937723898038e-008
25,-17,-8,-16,-1,5,-10,-3,25.01085759969227,1.954657946612315e-008
25,-17,-7,-7,4,-5,14,10,25.01085753160306,4.854263480069676e-008
25,-17,-7,-2,-12,-5,9,7,25.01085757054231,9.603379425016101e-009
25,-17,-6,-1,-3,2,-7,-10,25.01085764042684,6.028114540868046e-008
25,-17,-6,17,13,3,-11,8,25.01085748310976,9.703592951382234e-008
25,-17,-1,-17,1,12,-19,-6,25.0108574946455,8.550019359176986e-008
25,-17,6,-11,-2,11,-19,-2,25.01085757867161,1.474077748753189e-009
25,-17,12,-19,-6,-12,16,13,25.01085756098245,1.91632381074669e-008
25,-17,19,17,4,-6,6,11,25.01085761851917,3.8373482169618e-008
25,-16,-19,-6,4,-2,3,11,25.01085753278729,4.735840164471483e-008
25,-16,-17,1,-3,-4,8,-4,25.01085759082879,1.068309884999508e-008
25,-16,-13,-2,-1,5,-11,17,25.01085762380145,4.365575634324159e-008
25,-16,-8,-18,-13,-6,14,3,25.01085753904234,4.110335183327152e-008
25,-16,-8,-11,-1,-5,15,-12,25.01085751782542,6.232026805719215e-008
25,-16,-6,11,-12,-3,8,-7,25.01085749648536,8.366033199536105e-008
25,-16,-1,-3,-1,1,4,1,25.01085759109412,1.094842971838261e-008
25,-16,0,6,2,6,-15,-1,25.01085757417699,5.968701088931994e-009
25,-16,7,-17,2,10,-17,-2,25.01085749352094,8.662475181608897e-008
25,-16,7,14,17,-2,0,4,25.01085765957143,7.942574242747469e-008
25,-16,8,-15,-2,3,-10,0,25.01085762174196,4.159626953992301e-008
25,-16,8,-15,6,5,-3,-8,25.01085754914545,3.100024414948166e-008
25,-16,13,-16,14,-13,17,16,25.01085762652647,4.638078010543723e-008
25,-16,17,9,2,8,-17,4,25.01085766440997,8.426427910990242e-008
25,-16,17,11,14,-5,16,-11,25.01085758145471,1.309018671236117e-009
