b0,A,B,C,D,E,F,G,Result,Delta
138,-19,-19,-19,2,5,2,12,138.1160421128191,5.828567850585387e-008
138,-19,-19,-7,4,14,2,19,138.116042125716,7.118251232896e-008
138,-19,-19,5,-2,-12,6,-12,138.1160421451091,9.057563943315472e-008
138,-19,-19,17,-1,-13,-11,15,138.116042085498,3.096451450801396e-008
138,-19,-18,-18,2,15,8,-5,138.1160419679717,8.656172667542705e-008
138,-19,-18,-17,-2,10,-7,-13,138.1160421454005,9.086707564165408e-008
138,-19,-18,-7,-4,-14,-15,-6,138.1160419988883,5.564510274780332e-008
138,-19,-18,-3,-3,10,-18,5,138.1160420395162,1.501723545516143e-008
138,-19,-18,0,-4,-11,-11,-13,138.1160421013265,4.679310450228513e-008
138,-19,-18,14,1,13,11,-15,138.1160420767365,2.220301098532218e-008
138,-19,-17,-16,4,16,9,10,138.1160420388651,1.566831997479312e-008
138,-19,-17,-11,-1,3,-4,0,138.1160419620923,9.244109833161929e-008
138,-19,-17,-9,4,13,5,17,138.1160420071024,4.743108661386941e-008
138,-19,-17,-8,-4,-13,-18,-4,138.1160420920358,3.750238874999923e-008
138,-19,-17,-1,2,12,-6,12,138.1160420837047,2.917121832979319e-008
138,-19,-17,2,-1,-5,14,-10,138.1160420524147,2.118781594617758e-009
138,-19,-17,9,3,-7,4,12,138.1160420683134,1.377998160023708e-008
138,-19,-17,13,-4,0,-19,-16,138.1160420782802,2.374673613303457e-008
138,-19,-16,-17,4,15,12,8,138.116042129903,7.536957014053769e-008
138,-19,-16,-12,1,-14,4,17,138.116042083775,2.924153363892401e-008
138,-19,-16,-7,-1,17,-15,-9,138.1160420640693,9.535824574413709e-009
138,-19,-16,-6,-2,-17,11,-12,138.1160420451808,9.352618235425325e-009
138,-19,-16,-4,-12,0,17,-19,138.1160420371925,1.734090915306297e-008
138,-19,-16,-2,-4,-10,-14,-11,138.1160419786656,7.586785955027153e-008
138,-19,-16,3,1,11,-17,16,138.1160419618223,9.271116141462699e-008
138,-19,-16,4,4,1,16,18,138.1160420389953,1.553812012389244e-008
138,-19,-16,13,2,-1,17,2,138.1160420377272,1.680621153354878e-008
138,-19,-16,14,-1,-11,-17,19,138.1160420840347,2.950125121969904e-008
138,-19,-15,-6,-2,-8,-15,5,138.1160420016227,5.29107921920513e-008
138,-19,-15,-6,2,7,13,-2,138.1160421264282,7.189478878899536e-008
138,-19,-15,11,1,-3,-7,13,138.1160420854683,3.093489908678748e-008
138,-19,-15,11,1,11,17,-19,138.1160420744746,1.99411829271412e-008
138,-19,-14,-19,4,14,15,6,138.1160419944478,6.008562536408135e-008
138,-19,-14,-18,-4,-19,-13,-3,138.1160420542963,2.371223217778606e-010
138,-19,-14,-15,-2,-17,2,-3,138.1160419708587,8.367476311832434e-008
138,-19,-14,-15,-2,-1,15,-15,138.1160421144786,5.994513685436687e-008
138,-19,-14,-14,1,3,18,-11,138.1160421524648,9.793131994229043e-008
