b0,A,B,C,D,E,F,G,Result,Delta
121,-19,-19,-17,2,4,18,-15,121.3701250835578,8.113710237012128e-008
121,-19,-19,-7,9,9,3,13,121.3701250301442,2.772351592739142e-008
121,-19,-19,9,-3,-16,19,-12,121.3701249164115,8.600916601153585e-008
121,-19,-19,9,8,-5,10,17,121.3701249178416,8.457902822556207e-008
121,-19,-19,9,14,11,16,11,121.3701250905954,8.81747723724402e-008
121,-19,-19,16,-8,-17,-6,1,121.370125031854,2.943338017757924e-008
121,-19,-18,-3,-7,-9,1,-12,121.3701249729584,2.946227084521524e-008
121,-19,-18,-1,-8,0,-15,-8,121.3701249650808,3.733985920462146e-008
121,-19,-18,0,-15,-19,-13,-9,121.370125094336,9.191535355057567e-008
121,-19,-18,10,-9,-5,-15,-5,121.3701250690798,6.665916885140177e-008
121,-19,-18,15,-9,6,-19,-13,121.3701249879384,1.448226782940765e-008
121,-19,-18,18,2,1,-4,5,121.3701249326584,6.976220845444914e-008
121,-19,-17,-16,15,8,15,18,121.3701250667957,6.437501554046321e-008
121,-19,-17,-15,2,-11,17,8,121.3701250782384,7.581770944398159e-008
121,-19,-17,-11,-7,-13,7,-14,121.3701249171705,8.525010741777805e-008
121,-19,-17,-10,6,8,12,-3,121.3701251009303,9.850963067492558e-008
121,-19,-16,11,-6,-4,-12,-1,121.3701249245543,7.786633204887039e-008
121,-19,-16,12,-1,18,-16,-4,121.3701250920252,8.960455488704611e-008
121,-19,-16,17,-6,0,-2,-16,121.3701249284502,7.397042622869776e-008
121,-19,-16,18,-4,15,-7,-18,121.3701250436524,4.123172914205497e-008
121,-19,-15,-19,-9,-18,-13,6,121.3701250967135,9.429281533357425e-008
121,-19,-15,-18,15,7,18,16,121.3701249351838,6.723686851728417e-008
121,-19,-15,-14,9,-7,17,16,121.3701249805245,2.189611336689268e-008
121,-19,-15,-10,-9,-15,-9,-1,121.3701249270016,7.541905233665602e-008
121,-19,-15,-9,16,-15,18,19,121.3701250777553,7.533462564879301e-008
121,-19,-15,-3,-7,-7,12,-5,121.3701249603904,4.203029391192104e-008
121,-19,-15,-1,-9,-15,4,-14,121.3701249573769,4.50437767085532e-008
121,-19,-15,3,-17,6,-15,3,121.3701249377307,6.468998492437095e-008
121,-19,-15,8,-15,-12,-11,-18,121.3701250909,8.847933941069641e-008
121,-19,-15,19,8,-1,4,19,121.3701250458718,4.345109516634693e-008
121,-19,-14,7,2,17,-15,4,121.370125045247,4.282638599306665e-008
121,-19,-14,11,-8,-13,-18,9,121.3701249431606,5.926007418111112e-008
121,-19,-14,14,-12,-3,-14,-16,121.3701250473071,4.488640570343705e-008
121,-19,-13,-17,7,-12,15,8,121.3701250967827,9.436206482860143e-008
121,-19,-13,-14,-2,4,-10,16,121.3701249787393,2.368133777963521e-008
121,-19,-13,-14,12,7,7,19,121.370125033497,3.107631130205846e-008
121,-19,-13,-13,8,19,18,-15,121.3701250576509,5.523020263353828e-008
121,-19,-13,-4,-6,-16,10,-11,121.3701249650304,3.739020826287742e-008
121,-19,-13,7,-2,-13,-2,9,121.3701250629701,6.054941081856669e-008
121,-19,-13,9,-6,3,-16,-5,121.3701249452535,5.716715634207503e-008
121,-19,-12,-13,-9,-13,-15,3,121.3701249943927,8.027981834857201e-009
121,-19,-12,-11,10,-5,16,17,121.370124921186,8.123467409859586e-008
121,-19,-12,3,3,-1,4,5,121.3701250873384,8.491770131513476e-008
121,-19,-12,5,-15,-10,-17,-14,121.3701249171842,8.523646499725146e-008
121,-19,-11,-19,8,-9,19,19,121.3701250436538,4.123310759496235e-008
121,-19,-11,-8,-7,9,-8,-10,121.3701250037999,1.379248715238646e-009
121,-19,-11,-8,8,17,6,-1,121.3701249976363,4.784382667821774e-009
121,-19,-11,-5,-6,-8,-13,4,121.370124977632,2.478866178989847e-008
121,-19,-11,7,8,1,17,4,121.3701249834408,1.897984702736721e-008
121,-19,-11,15,-8,-15,6,-13,121.3701250140876,1.166692698006955e-008
121,-19,-10,-16,8,-3,7,19,121.3701249537361,4.868454084316909e-008
121,-19,-10,-15,-12,-17,-14,-2,121.3701249119501,9.047056437339052e-008
121,-19,-10,10,-2,11,-11,-4,121.370125091021,8.860033062774164e-008
121,-19,-10,18,-8,-9,-2,-11,121.3701249589653,4.345538684447092e-008
121,-19,-9,-16,-12,-16,-17,0,121.370125061665,5.924432855408668e-008
121,-19,-9,-14,7,5,1,14,121.3701250816238,7.920318978449359e-008
121,-19,-9,-13,12,2,14,17,121.3701249486032,5.381745893373591e-008
121,-19,-9,-5,4,-10,17,7,121.3701250212662,1.884556866116327e-008
121,-19,-9,1,-15,-13,-10,-18,121.3701251005324,9.81117125320452e-008
121,-19,-9,10,-7,-2,-3,-15,121.3701250080407,5.620051979349228e-009
121,-19,-8,-14,-7,-4,-15,-1,121.3701249310045,7.141619562389678e-008
121,-19,-8,-5,-6,-14,9,-12,121.3701249544569,4.796378050286876e-008
121,-19,-8,3,6,6,-8,19,121.3701250936168,9.11961421934393e-008
121,-19,-8,6,5,-7,7,15,121.3701249419882,6.043241285169643e-008
121,-19,-8,10,-8,-19,13,-16,121.3701249577535,4.466711800432677e-008
121,-19,-8,17,-5,-8,5,-11,121.3701251013938,9.897314612317132e-008
121,-19,-7,-17,-3,-5,8,-7,121.37012509026,8.783938199030672e-008
121,-19,-7,-15,6,-4,9,14,121.3701249849045,1.751612899170141e-008
121,-19,-7,-12,12,1,13,19,121.370124904052,9.836864478529606e-008
121,-19,-7,-5,-7,-7,3,-16,121.3701250025568,1.361115664622048e-010
121,-19,-7,-3,6,3,7,7,121.3701249403563,6.206438740719023e-008
121,-19,-7,5,-12,-6,-8,-19,121.3701250854925,8.307186760703189e-008
121,-19,-7,7,8,-2,18,6,121.3701250671486,6.472792790646054e-008
121,-19,-7,14,-11,-19,4,-15,121.3701249346655,6.775512417789287e-008
121,-19,-6,-13,8,13,18,-9,121.3701249038952,9.852544735622359e-008
121,-19,-6,1,5,5,12,-3,121.3701250382735,3.585289221064159e-008
121,-19,-6,2,2,15,-14,5,121.3701250528055,5.038485539898829e-008
121,-19,-6,7,-7,7,-11,-15,121.3701249485276,5.389310331338493e-008
121,-19,-6,13,-11,-18,1,-13,121.3701249119958,9.042484805377171e-008
121,-19,-5,-4,-5,15,-9,-18,121.3701250348774,3.24567679399479e-008
121,-19,-5,-3,-15,-10,-19,-12,121.3701249464616,5.595904895017156e-008
121,-19,-5,-1,11,5,7,18,121.3701249140064,8.841429632866493e-008
121,-19,-5,6,2,-16,2,19,121.3701249447506,5.767000743617246e-008
121,-19,-5,11,4,-9,3,16,121.3701249830979,1.932275495164504e-008
121,-19,-4,-18,-8,-5,-1,-17,121.3701249599235,4.249714891102485e-008
