b0,A,B,C,D,E,F,G,Result,Delta
87,-19,-19,-19,-13,15,-17,-16,87.42527451424925,9.887597229862877e-008
87,-19,-19,8,-5,0,6,-18,87.42527463723461,2.410938293451181e-008
87,-19,-19,9,-4,-3,5,-12,87.42527469691564,8.379041105399665e-008
87,-19,-19,13,-7,-9,-17,9,87.4252746123818,7.434266535710776e-010
87,-19,-19,16,11,13,18,-5,87.42527460434589,8.779338145359361e-009
87,-19,-18,-16,-7,-2,-7,-10,87.42527456539703,4.772819295340014e-008
87,-19,-18,-12,-9,-16,-1,-5,87.42527467731561,6.419038811600331e-008
87,-19,-18,-1,-1,0,-3,1,87.42527465087058,3.774535173306504e-008
87,-19,-17,-17,13,15,18,-2,87.42527468643968,7.331445317504404e-008
87,-19,-17,-9,-6,-18,10,-7,87.4252747023266,8.920137872792111e-008
87,-19,-17,1,-1,-19,3,13,87.42527457216984,4.095538486126316e-008
87,-19,-17,16,8,11,13,-5,87.42527464567935,3.255412650560174e-008
87,-19,-16,-16,-8,-14,10,-16,87.42527461916531,6.040082212166453e-009
87,-19,-16,-7,-9,-3,-2,-18,87.42527452866756,8.445766752629424e-008
87,-19,-16,-5,-14,13,-13,-18,87.42527456946294,4.366228267826955e-008
87,-19,-16,4,-5,11,-18,-9,87.42527455856832,5.455690654798673e-008
87,-19,-16,8,-9,-3,-15,-4,87.42527451463559,9.848963600234129e-008
87,-19,-15,-14,-15,-14,-10,-12,87.42527463040551,1.728028564684792e-008
87,-19,-15,-13,-19,3,5,-6,87.42527461004069,3.084537070208171e-009
87,-19,-15,-12,13,12,11,8,87.42527459489175,1.823347872687009e-008
87,-19,-15,-8,8,6,-5,19,87.42527456925426,4.387096907976229e-008
87,-19,-15,-7,-11,-5,-7,-15,87.42527453451152,7.861370932005229e-008
87,-19,-15,-5,-12,-12,-2,-15,87.42527451609479,9.703043701847491e-008
87,-19,-15,-3,-9,-11,-2,-9,87.42527459805562,1.506960245478695e-008
87,-19,-14,-18,-15,-18,-2,-16,87.42527470973934,9.661411581873836e-008
87,-19,-14,-16,2,1,14,-7,87.42527470482051,9.169528425445606e-008
87,-19,-14,-1,7,9,8,0,87.42527463612255,2.29973267096284e-008
87,-19,-14,2,10,4,10,10,87.42527455261822,6.050700562809652e-008
87,-19,-14,6,-5,-11,17,-19,87.42527455308351,6.004171382301138e-008
87,-19,-14,9,-16,-19,-12,-7,87.4252746451123,3.198707076990104e-008
87,-19,-14,14,14,7,10,16,87.42527462998818,1.686295547642658e-008
87,-19,-14,15,5,11,10,-9,87.42527451905995,9.406527112787444e-008
87,-19,-14,16,11,4,9,13,87.42527460881662,4.308603251956811e-009
87,-19,-14,19,-5,15,-7,-19,87.42527467772163,6.459640644607134e-008
87,-19,-13,-14,-4,-6,-6,1,87.42527458470224,2.842298840732838e-008
87,-19,-13,-10,-2,4,-16,1,87.42527465567738,4.25521591296274e-008
87,-19,-13,-7,3,-10,4,11,87.42527453990758,7.321764883272408e-008
87,-19,-13,-1,5,-7,10,10,87.42527454968341,6.344181713302532e-008
87,-19,-13,7,7,1,17,-1,87.42527469321493,8.008970553419204e-008
87,-19,-13,8,-16,-18,-15,-5,87.42527463632618,2.320095404684253e-008
87,-19,-13,16,-16,-14,-6,-18,87.42527467316921,6.004398755976581e-008
87,-19,-12,-15,13,10,17,4,87.42527471043385,9.730862871037971e-008
87,-19,-12,-9,-2,-12,7,-1,87.4252745437223,6.94029296255394e-008
87,-19,-12,-4,-7,-18,-8,9,87.42527462724834,1.412311689819035e-008
87,-19,-12,0,-9,-10,2,-14,87.42527457042847,4.269675457635458e-008
87,-19,-12,7,-16,-17,-18,-3,87.42527462745903,1.433380703019793e-008
87,-19,-12,13,-7,-15,14,-16,87.42527459718141,1.594381160430203e-008
87,-19,-11,-19,-9,-12,-13,3,87.42527460455612,8.569102760702663e-009
87,-19,-11,0,-12,-5,-12,-12,87.42527460521967,7.905555321485736e-009
