b0,A,B,C,D,E,F,G,Result,Delta
185,-19,-19,-12,12,6,4,11,185.598783749239,7.15314740773465e-008
185,-19,-19,3,3,-13,1,16,185.5987837753924,9.768493214323826e-008
185,-19,-19,4,11,-13,10,19,185.5987837208875,4.318005153436388e-008
185,-19,-19,9,-14,-14,-5,-5,185.5987837384527,6.074520797483274e-008
185,-19,-19,11,7,12,18,-18,185.5987837350465,5.733906505156483e-008
185,-19,-19,18,-15,-2,-9,-15,185.5987837394654,6.175793032525689e-008
185,-19,-18,-4,-9,3,-4,-1,185.598783694504,1.679651973063301e-008
185,-19,-18,2,-10,-8,4,-14,185.5987836513786,2.632890527820564e-008
185,-19,-18,3,-18,-5,-12,-14,185.598783616955,6.075245551073749e-008
185,-19,-18,5,-14,13,-11,-19,185.5987837483123,7.060486950649647e-008
185,-19,-18,8,13,13,-4,13,185.5987837079874,3.027992079296382e-008
185,-19,-17,5,11,-3,3,19,185.5987836275152,5.019231252845202e-008
185,-19,-16,-1,19,8,9,15,185.5987836207812,5.69263249872165e-008
185,-19,-16,1,16,14,-3,16,185.5987836180037,5.970375127617444e-008
185,-19,-16,9,5,-6,-2,14,185.5987836290772,4.863031222157588e-008
185,-19,-16,12,11,3,-1,17,185.5987836911023,1.339483901574567e-008
185,-19,-16,13,-16,9,-11,-6,185.5987836905213,1.281384243156936e-008
185,-19,-16,18,-17,-4,-17,-8,185.598783742909,6.520147621813521e-008
185,-19,-15,-10,-8,4,-7,-18,185.5987836596592,1.804829707907629e-008
185,-19,-15,-7,19,19,-6,19,185.5987837380616,6.035415367477981e-008
185,-19,-15,1,10,15,16,-14,185.5987836014153,7.629216725035803e-008
185,-19,-15,4,3,-15,12,7,185.5987835781462,9.956124813470524e-008
185,-19,-15,18,-13,2,-6,-12,185.5987836860866,8.379117844015127e-009
185,-19,-14,4,-13,3,-19,-6,185.5987837147737,3.706617235366139e-008
185,-19,-14,4,16,5,7,15,185.5987836124518,6.525567641801899e-008
185,-19,-14,5,-10,-7,6,-17,185.5987835889875,8.871992918102478e-008
185,-19,-14,8,-5,-12,-3,6,185.598783639491,3.82164557777287e-008
185,-19,-14,14,-9,6,0,-14,185.5987836216841,5.602336727861257e-008
185,-19,-14,17,8,-17,14,16,185.5987836441425,3.356498723405821e-008
185,-19,-13,-18,-8,6,-8,-11,185.5987837652414,8.753394808991288e-008
185,-19,-13,-16,-13,-10,3,-16,185.5987837282312,5.052373808211996e-008
185,-19,-13,-8,8,-1,13,-10,185.5987836882501,1.054266363098577e-008
185,-19,-13,-4,16,14,4,9,185.5987836062767,7.143080438254401e-008
185,-19,-13,-2,-17,-19,1,-11,185.5987837421359,6.442843414333765e-008
185,-19,-13,-2,16,12,3,12,185.5987837766247,9.891718377730285e-008
185,-19,-13,11,-7,6,-15,4,185.5987837753578,9.765031450115203e-008
185,-19,-13,18,17,-5,18,15,185.5987837292863,5.157883720130485e-008
185,-19,-12,-12,5,18,-3,-6,185.5987836985144,2.080693661810074e-008
185,-19,-12,3,-18,-2,-15,-14,185.598783610734,6.697345611428318e-008
185,-19,-12,5,4,8,-11,11,185.5987836327458,4.496163796829933e-008
185,-19,-12,9,-4,11,-17,-8,185.598783614685,6.3022440599525e-008
185,-19,-11,-14,19,19,5,8,185.5987837488938,7.118634925973311e-008
185,-19,-11,-13,-15,-14,5,-17,185.598783721437,4.372952844278188e-008
185,-19,-11,-6,-11,-17,-6,4,185.598783753665,7.595753004352446e-008
185,-19,-11,0,10,18,-3,2,185.5987836902669,1.255943971045781e-008
185,-19,-11,1,13,9,8,5,185.5987836224686,5.523887125491456e-008
185,-19,-11,2,-16,2,-18,-12,185.598783732206,5.449854256767139e-008
185,-19,-10,-15,7,-1,12,3,185.598783737277,5.956954396424408e-008
185,-19,-10,-13,-6,-12,-4,5,185.5987837102138,3.250630697948509e-008
185,-19,-10,-12,19,15,6,11,185.5987836831004,5.392905677581439e-009
185,-19,-10,-8,-5,-18,-3,12,185.5987836217561,5.595140351033479e-008
185,-19,-10,-8,2,7,-1,-1,185.5987836709917,6.715822564729024e-009
185,-19,-10,-7,-11,2,-10,-17,185.5987836314642,4.624328653335397e-008
185,-19,-10,-6,11,5,7,7,185.5987837035199,2.581242597443634e-008
185,-19,-9,-10,16,15,8,4,185.5987837381807,6.047321221558377e-008
185,-19,-9,7,-11,1,-10,-11,185.5987837776076,9.990014859795338e-008
185,-19,-8,-19,-18,-12,-3,-16,185.5987837497988,7.209129648799717e-008
185,-19,-8,-19,14,5,15,4,185.5987837516828,7.397531476271979e-008
185,-19,-8,-15,-17,-19,-12,2,185.5987835971692,8.053831379584153e-008
185,-19,-8,-7,7,7,-9,15,185.5987835934403,8.426712838627282e-008
185,-19,-8,-5,16,9,5,13,185.5987836168682,6.083931225475681e-008
185,-19,-7,-10,-14,-16,-10,2,185.598783703901,2.619350425447919e-008
185,-19,-7,-5,16,-10,19,18,185.5987837286332,5.092567789688474e-008
