b0,A,B,C,D,E,F,G,Result,Delta
49,-19,-19,-17,19,16,9,0,49.77383250080125,2.31289476460006e-008
49,-19,-19,-16,-13,-15,5,-8,49.77383248277469,5.102386069211207e-009
49,-19,-19,-11,11,-2,0,16,49.77383254986678,7.219447439865689e-008
49,-19,-19,-4,19,4,17,4,49.7738325273048,4.963249722322871e-008
49,-19,-19,3,16,-17,18,18,49.77383240419314,7.347916408662059e-008
49,-19,-18,-10,18,3,10,11,49.77383248458352,6.911214711635694e-009
49,-19,-18,4,-9,-6,8,-16,49.77383248619938,8.527074157882453e-009
49,-19,-18,9,13,15,14,-12,49.77383242245584,5.521646073702868e-008
49,-19,-18,17,-1,-12,6,4,49.77383245820278,1.946951755371629e-008
49,-19,-18,18,-15,-11,-4,-5,49.7738324097073,6.796499718575433e-008
49,-19,-18,18,17,11,10,1,49.77383242008026,5.75920395817775e-008
49,-19,-17,-7,18,-13,19,7,49.77383239319503,8.447727140037387e-008
49,-19,-17,-4,-19,6,-17,-18,49.77383250403299,2.636068785477619e-008
49,-19,-17,-2,-11,-19,8,-4,49.77383247297424,4.698065936281637e-009
49,-19,-17,10,-15,-18,6,-8,49.77383255290675,7.523445333390555e-008
49,-19,-17,12,15,-1,4,17,49.77383250008253,2.24102265633519e-008
49,-19,-17,16,-14,-1,-19,1,49.7738324101428,6.752949843757961e-008
49,-19,-17,17,17,10,13,-1,49.77383252627531,4.860301316966798e-008
49,-19,-16,-11,9,8,-12,-1,49.77383254104463,6.337232605346799e-008
49,-19,-16,7,-7,-13,10,-7,49.77383248700176,9.329461647666903e-009
49,-19,-16,12,5,0,13,-6,49.77383251619287,3.852056806863402e-008
49,-19,-16,19,4,7,-8,7,49.77383245594828,2.172401991629158e-008
49,-19,-15,-15,-18,-17,-17,10,49.77383244313093,3.454137242897559e-008
49,-19,-15,-7,18,-1,16,9,49.77383254553386,6.786156347970973e-008
49,-19,-15,13,-15,-16,8,-12,49.77383238166543,9.600687178590306e-008
49,-19,-15,14,-11,2,-14,-4,49.77383256977444,9.210214102495229e-008
49,-19,-14,14,17,8,19,-5,49.77383245809795,1.957435102895033e-008
