b0,A,B,C,D,E,F,G,Result,Delta
122,-19,-19,17,-18,4,-11,-13,122.9468292536011,3.9951444819053e-008
122,-19,-18,-4,5,11,13,-18,122.9468292498967,4.365593042621185e-008
122,-19,-18,10,5,-3,3,10,122.946829200812,9.274057788388745e-008
122,-19,-18,17,-17,-3,-11,-5,122.9468293007203,7.167727744672447e-009
122,-19,-18,18,11,-10,3,18,122.9468292615478,3.200476328402147e-008
122,-19,-17,0,-17,-10,-4,-5,122.9468292108389,8.271372564649937e-008
122,-19,-17,3,10,19,-14,6,122.9468293118386,1.828605888931634e-008
122,-19,-16,-14,-17,-16,2,-5,122.9468293815532,8.800066098046955e-008
122,-19,-16,-11,-6,16,-2,-19,122.9468293704482,7.68956454066938e-008
122,-19,-16,-7,-14,15,-10,-17,122.9468292102956,8.325697820055211e-008
122,-19,-16,7,-13,-4,-9,-2,122.9468293412846,4.773202988417324e-008
122,-19,-16,14,-7,-10,-10,12,122.9468293839477,9.039516157827165e-008
122,-19,-15,-16,-2,1,-8,0,122.946829323448,2.989540348607989e-008
122,-19,-15,-9,-5,5,7,-14,122.9468292401299,5.342269560060231e-008
122,-19,-15,-7,-15,2,-12,-4,122.9468292225426,7.101000676357216e-008
122,-19,-15,3,-14,1,-12,-6,122.9468293198295,2.627692197165743e-008
122,-19,-15,4,8,12,-3,0,122.9468293753795,8.182689725799719e-008
122,-19,-14,4,13,-16,11,18,122.9468292282947,6.525785067879042e-008
122,-19,-14,12,-9,-16,-4,10,122.9468292303426,6.32099670383468e-008
122,-19,-13,-13,18,5,-3,18,122.9468293486352,5.508258027475677e-008
122,-19,-13,-9,-19,-17,6,-10,122.9468293509619,5.740926667385793e-008
122,-19,-13,0,-14,-5,-10,-1,122.9468291984744,9.507822085197404e-008
122,-19,-13,1,-6,14,-7,-12,122.9468292023071,9.124551070271991e-008
122,-19,-13,4,13,15,-2,1,122.9468292190803,7.447225414125569e-008
122,-19,-12,-17,-16,4,-3,-8,122.9468292191679,7.438465843279118e-008
122,-19,-12,-17,-12,-6,-16,8,122.9468293750119,8.145929086822434e-008
122,-19,-12,-10,7,-13,6,13,122.9468293628312,6.927862727934553e-008
122,-19,-12,-8,-19,-12,-7,-2,122.9468293552565,6.17039006556297e-008
122,-19,-11,9,-1,7,3,-10,122.946829340258,4.670542352869234e-008
122,-19,-11,10,-14,-1,0,-16,122.9468291979405,9.56120516093506e-008
122,-19,-11,15,19,8,17,-5,122.9468292309157,6.263691432195628e-008
122,-19,-10,-5,12,-3,13,4,122.9468293579514,6.439886135467532e-008
122,-19,-10,-1,9,-7,10,8,122.9468293924977,9.894507968510879e-008
122,-19,-10,6,16,19,-4,2,122.9468293403896,4.683703025420982e-008
122,-19,-10,8,-10,-5,1,-8,122.9468292922203,1.332310262114334e-009
122,-19,-10,11,17,-5,18,5,122.9468293078723,1.431970986232045e-008
122,-19,-10,17,11,-4,15,1,122.9468293031864,9.633836839384458e-009
122,-19,-9,-17,-14,-8,10,-19,122.9468292069927,8.655992189687822e-008
122,-19,-9,-10,9,19,-7,-2,122.9468292047121,8.884045143986441e-008
122,-19,-9,5,16,18,-1,0,122.9468293848657,9.131315437116427e-008
122,-19,-9,7,-13,-3,-7,-5,122.9468293073975,1.384486836286669e-008
122,-19,-8,-16,-5,4,-6,-7,122.9468291979611,9.559151692428713e-008
122,-19,-8,0,-13,-4,-8,-3,122.9468292332467,6.030589361216698e-008
122,-19,-7,-3,5,4,18,-16,122.9468293156511,2.20985185706013e-008
122,-19,-7,5,12,-10,10,11,122.946829196732,9.68205569051861e-008
122,-19,-6,-18,15,-12,13,11,122.9468293515863,5.803370584089862e-008
122,-19,-6,-12,9,17,-3,-4,122.9468293460775,5.252488222140528e-008
122,-19,-6,-7,-5,-14,-5,13,122.9468292335191,6.003351415984071e-008
122,-19,-6,0,13,15,-13,12,122.9468293621153,6.856275547306723e-008
122,-19,-6,4,17,18,17,-17,122.9468293771443,8.359175751593284e-008
122,-19,-6,13,-9,-14,8,-4,122.9468293269545,3.340187504363712e-008
122,-19,-5,-14,-14,11,-18,-12,122.9468293377499,4.419729293658747e-008
122,-19,-5,-11,-5,-19,6,7,122.9468292484191,4.513347562351555e-008
122,-19,-5,-2,-18,-4,-15,-1,122.946829204966,8.858661715294147e-008
122,-19,-4,-17,-17,11,-17,0,122.9468293722322,7.867963347507612e-008
122,-19,-4,-8,-11,-3,-12,2,122.9468292457558,4.779674611654627e-008
122,-19,-4,-3,-13,-5,-4,-6,122.9468293731592,7.960663594985817e-008
122,-19,-3,-12,-15,-4,-16,3,122.9468292312603,6.22922726734032e-008
122,-19,-3,-10,-13,-10,7,-12,122.9468293031282,9.575614967616275e-009
122,-19,-3,-1,13,9,-2,7,122.9468293320905,3.853794794395071e-008
122,-19,-3,5,-8,-9,17,-18,122.9468293838786,9.03260257700822e-008
122,-19,-2,-18,-12,-9,0,-5,122.9468293840399,9.048734739280917e-008
122,-19,-2,-16,13,-5,-2,14,122.9468292569232,3.662935910142551e-008
122,-19,-1,-9,-17,-13,12,-18,122.9468292891792,4.373376327748701e-009
122,-19,-1,-8,11,14,-8,6,122.946829381,8.744744661726145e-008
122,-19,-1,-1,-19,-9,3,-15,122.9468293487123,5.515975942671503e-008
122,-19,-1,11,-9,-13,11,-8,122.9468292332819,6.027067911418271e-008
122,-19,0,-8,14,11,14,-10,122.94682924269,5.086262433451338e-008
122,-19,0,-4,15,15,-9,10,122.9468292102113,8.334133383414155e-008
122,-19,0,2,7,-16,14,9,122.9468292370192,5.65334232760506e-008
122,-19,1,11,-10,3,-17,2,122.9468293241509,3.059828657114849e-008
122,-19,2,-6,-14,-2,-12,-2,122.9468292855199,8.032699838622648e-009
122,-19,2,2,-9,-7,-19,16,122.9468291987805,9.477209061969916e-008
122,-19,2,16,-13,-10,-9,5,122.9468292363407,5.721187790186377e-008
122,-19,3,-10,9,-17,7,19,122.9468293176506,2.409798582903022e-008
122,-19,3,-10,11,9,2,1,122.9468293776093,8.405670826050482e-008
122,-19,3,-9,12,-3,11,4,122.9468292083139,8.523869610144175e-008
122,-19,3,2,16,-18,16,19,122.9468292937845,2.318643055332359e-010
122,-19,3,8,16,-1,-1,18,122.9468292384052,5.514738177225809e-008
122,-19,4,-12,15,14,19,-17,122.9468293418493,4.829674082884594e-008
122,-19,4,-7,15,6,12,-2,122.9468293714747,7.792206702106341e-008
122,-19,4,-5,-8,-6,6,-10,122.9468293056265,1.207388322654879e-008
122,-19,5,5,-7,-1,11,-15,122.946829323218,2.966541501336906e-008
122,-19,5,11,-10,-2,-15,6,122.9468292768185,1.673407723501441e-008
122,-19,5,15,5,1,16,-12,122.946829369491,7.59384022330778e-008
122,-19,6,-11,14,16,-15,14,122.9468292057335,8.78190746789187e-008
122,-19,6,-7,17,18,-5,5,122.9468293475799,5.402732483617001e-008
122,-19,6,-4,18,19,17,-17,122.9468292227699,7.078264729898365e-008
122,-19,7,-8,17,17,-2,3,122.9468292689144,2.463821147102863e-008
122,-19,7,-6,-19,-4,-9,-8,122.9468293513664,5.781376444247144e-008
122,-19,7,-5,18,19,17,-17,122.9468292802869,1.326571918980335e-008
122,-19,7,-5,19,-4,12,12,122.9468293423807,4.882807047579263e-008
