b0,A,B,C,D,E,F,G,Result,Delta
59,-19,-19,-1,5,19,-13,9,59.34704402848639,2.58840415767736e-008
59,-19,-19,9,-5,-16,4,-3,59.34704393684567,6.57566872064308e-008
59,-19,-18,-19,-15,-11,-16,-17,59.34704409511776,9.251540689092508e-008
59,-19,-18,-15,12,18,7,10,59.3470439317173,7.088505071806139e-008
59,-19,-18,-14,-14,-16,-11,-14,59.34704402105407,1.845171482273145e-008
59,-19,-18,-8,5,18,0,-3,59.34704396863956,3.396279169010086e-008
59,-19,-18,-6,6,15,-9,12,59.34704404432862,4.1726266886144e-008
59,-19,-18,-5,5,18,-5,2,59.34704402208163,1.947928041090563e-008
59,-19,-18,-1,-5,-15,-14,14,59.34704396338047,3.922188795968395e-008
59,-19,-18,2,-5,-1,-13,-2,59.34704394524124,5.736111319265547e-008
59,-19,-18,4,11,9,15,8,59.34704396270566,3.989669039583532e-008
59,-19,-17,-19,-14,-17,-14,-10,59.34704392673099,7.587136252595883e-008
59,-19,-17,-17,-14,-16,-14,-11,59.34704401402156,1.141920336067415e-008
59,-19,-17,-16,12,17,10,8,59.34704406578359,6.318123979554002e-008
59,-19,-17,-7,-4,1,-2,-12,59.34704392015497,8.24473787019997e-008
59,-19,-17,-5,-5,-15,-19,19,59.34704406554625,6.294389720551408e-008
59,-19,-17,17,10,3,13,13,59.34704403354674,3.094439193773724e-008
59,-19,-17,18,10,3,8,18,59.34704407839043,7.578807270647303e-008
59,-19,-17,19,-17,1,-4,8,59.34704401546254,1.286018402879563e-008
59,-19,-16,-14,-9,-7,-9,-11,59.347043965298,3.730435338411553e-008
59,-19,-16,-14,12,14,12,9,59.34704410062332,9.802096911926128e-008
59,-19,-16,-10,8,2,13,9,59.34704392790128,7.470107021845251e-008
59,-19,-16,-8,6,14,-6,10,59.34704407983934,7.72369830315256e-008
59,-19,-16,-4,-3,-11,9,-8,59.34704399639055,6.211806180544954e-009
59,-19,-16,5,-4,-16,-13,17,59.34704393179955,7.080280539639716e-008
59,-19,-16,15,-11,-19,-14,1,59.34704403224672,2.964436873753584e-008
59,-19,-15,-17,-14,-14,-17,-10,59.34704392436292,7.823943093399066e-008
59,-19,-15,-17,19,18,19,18,59.34704400252863,7.371880883511039e-011
59,-19,-15,-11,5,16,6,-7,59.34704406729878,6.469642954698429e-008
59,-19,-15,-11,9,-5,-4,18,59.34704391487845,8.772390458489099e-008
59,-19,-15,0,-10,-1,-10,-19,59.34704407020508,6.760272697192704e-008
59,-19,-15,4,-10,3,-16,-17,59.34704401522833,1.262597493223439e-008
59,-19,-15,14,-11,-18,-17,3,59.34704401442844,1.182608855287981e-008
59,-19,-14,-19,10,-8,15,17,59.34704393128106,7.132128843068131e-008
59,-19,-14,-1,-10,10,-8,-16,59.34704400860413,6.001776853281626e-009
59,-19,-14,19,9,16,2,8,59.3470440936502,9.104784481905881e-008
59,-19,-14,19,9,17,-1,10,59.34704393424538,6.835696808593639e-008
59,-19,-13,-17,12,12,18,5,59.34704397396666,2.863569648070552e-008
59,-19,-13,-16,5,-11,9,12,59.3470440832379,8.063554446380294e-008
59,-19,-13,-9,-3,-4,-14,8,59.34704399781881,4.783544227393577e-009
59,-19,-13,12,5,0,17,-2,59.34704396527519,3.732716180593343e-008
59,-19,-13,18,9,15,5,6,59.34704410085921,9.825685509667892e-008
59,-19,-13,18,9,16,2,8,59.34704393915259,6.344976100081112e-008
59,-19,-12,-14,-14,-11,-17,-13,59.34704394430469,5.829765825637878e-008
59,-19,-12,-12,-14,-11,-14,-16,59.34704394053399,6.206835934108312e-008
59,-19,-12,-7,11,19,1,12,59.34704391277297,8.982938481949532e-008
59,-19,-12,-6,6,8,4,6,59.34704391854469,8.40576674931981e-008
59,-19,-12,7,11,-1,18,15,59.34704404689049,4.42881358253544e-008
59,-19,-12,8,-5,-14,8,-9,59.3470440064247,3.822343330739386e-009
59,-19,-12,17,9,15,5,6,59.34704394428164,5.832070826272684e-008
59,-19,-11,-8,11,18,4,10,59.34704395960154,4.30008171292684e-008
59,-19,-11,12,-5,-9,1,-7,59.34704409705652,9.445416537801066e-008
59,-19,-11,16,9,14,8,4,59.34704394964854,5.295380844927422e-008
59,-19,-10,-16,16,-4,-1,6,59.34704401785285,1.525049952988411e-008
