b0,A,B,C,D,E,F,G,Result,Delta
101,-19,-19,-19,-10,0,-16,-17,101.3178509845129,2.121851139236242e-008
101,-19,-19,-19,-3,-1,-13,16,101.3178509230563,8.267507212167402e-008
101,-19,-19,-18,4,-2,14,4,101.3178509503096,5.542182179851807e-008
101,-19,-19,-17,10,18,-1,15,101.3178510428166,3.708521489897976e-008
101,-19,-19,-16,-5,-14,10,-13,101.3178510988079,9.307647985679068e-008
101,-19,-19,-14,-8,-14,-6,-6,101.3178509364175,6.931391283160338e-008
101,-19,-19,-9,11,16,10,9,101.31785097872,2.701143841932208e-008
101,-19,-19,-5,11,12,12,11,101.3178510614693,5.573794226165774e-008
101,-19,-19,9,-10,-12,-6,-14,101.3178509584835,4.724789448573574e-008
101,-19,-19,17,4,11,-3,5,101.3178510776623,7.19309127816814e-008
101,-19,-18,-19,-5,-2,5,-17,101.3178509980024,7.728971240794635e-009
101,-19,-18,-16,-4,10,-1,-18,101.3178509683603,3.737108045243076e-008
101,-19,-18,-8,5,10,-12,19,101.3178510407243,3.499293654840585e-008
101,-19,-18,6,6,-8,10,18,101.3178509727412,3.2990172371683e-008
101,-19,-18,13,-10,-8,-9,-15,101.3178509218502,8.388117578306265e-008
101,-19,-18,17,-3,-11,0,1,101.3178509472652,5.846618478244636e-008
101,-19,-17,-19,9,15,-5,19,101.3178509802618,2.546961752614152e-008
101,-19,-17,-13,11,18,9,8,101.3178509625873,4.314411228278914e-008
101,-19,-17,-9,11,12,17,6,101.3178510930373,8.730589229344332e-008
101,-19,-17,-5,-4,7,-8,0,101.3178509725044,3.322693942209298e-008
101,-19,-17,-3,-7,10,-15,-19,101.3178510582746,5.254321422398789e-008
101,-19,-17,-3,-6,-9,4,-15,101.317851090576,8.484460067847977e-008
101,-19,-17,5,-11,-19,-16,0,101.3178509830512,2.268018306494923e-008
101,-19,-17,5,11,0,19,16,101.3178510440684,3.83370490908419e-008
101,-19,-17,9,12,3,16,19,101.3178509865082,1.922322212521976e-008
101,-19,-16,-14,11,17,12,6,101.3178510469707,4.123928931676346e-008
101,-19,-16,-13,5,-1,6,1,101.317851017001,1.126961990394193e-008
101,-19,-16,-8,11,10,18,7,101.3178510814701,7.573875393518392e-008
101,-19,-16,-6,-6,-5,-10,-5,101.3178510603107,5.457928864416317e-008
101,-19,-16,4,-11,-18,-19,2,101.3178509907418,1.498962376444979e-008
101,-19,-16,11,-3,-8,-16,14,101.3178510415791,3.584774788123468e-008
101,-19,-16,13,-4,-12,-15,14,101.3178510072145,1.483130063206772e-009
101,-19,-16,15,-10,-3,-17,-12,101.3178509790713,2.666011766905285e-008
101,-19,-16,18,-7,6,-14,-15,101.3178509555511,5.018031856707239e-008
101,-19,-15,-14,5,3,12,2,101.3178509475662,5.816514203615952e-008
101,-19,-15,-13,11,13,19,3,101.3178509533635,5.236786648765701e-008
101,-19,-15,-11,9,8,2,19,101.3178509825498,2.318154201930156e-008
101,-19,-15,-7,-4,5,-18,-2,101.3178509499943,5.573708961037482e-008
101,-19,-15,-5,11,9,11,15,101.3178509909634,1.476801969602093e-008
101,-19,-15,0,-10,-18,3,-17,101.3178509317413,7.399010826247832e-008
101,-19,-15,4,3,9,13,-12,101.3178509347862,7.094519105521613e-008
101,-19,-15,10,-4,-2,-7,-5,101.3178510932358,8.750437530125055e-008
101,-19,-15,13,13,9,13,19,101.3178510473418,4.161039157679625e-008
101,-19,-14,-13,7,8,-4,19,101.317851086568,8.083658542545891e-008
101,-19,-14,1,6,-1,6,15,101.3178510361616,3.04302147924318e-008
101,-19,-14,1,6,4,-3,19,101.3178509577543,4.797713870630105e-008
101,-19,-14,9,-3,-7,-19,16,101.317850924488,8.124341377424571e-008
101,-19,-14,10,5,19,-5,2,101.3178509536094,5.21220044902293e-008
101,-19,-14,12,13,8,16,17,101.3178510919826,8.625119107819046e-008
101,-19,-14,13,5,-4,8,14,101.3178510970808,9.134936362897861e-008
101,-19,-13,-19,-9,-17,-9,-3,101.3178509716796,3.405180848403688e-008
101,-19,-13,-15,8,3,15,8,101.3178509564959,4.923548146962276e-008
101,-19,-13,5,-5,-4,-1,-12,101.3178509601633,4.556811461498e-008
101,-19,-13,11,13,8,16,17,101.317850943386,6.234542127003806e-008
101,-19,-13,19,-11,-4,-16,-15,101.3178511015905,9.585909310771967e-008
101,-19,-13,19,-5,-14,-10,8,101.3178509098158,9.591563809863146e-008
101,-19,-12,-13,10,10,3,19,101.3178509366107,6.912064520747663e-008
101,-19,-12,-9,-10,-19,-5,-8,101.3178510271412,2.140978949682904e-008
101,-19,-12,-8,8,4,3,19,101.3178509732351,3.249628832691087e-008
101,-19,-12,-6,11,8,9,18,101.3178509330742,7.265714430104708e-008
101,-19,-12,-4,-9,-12,-1,-16,101.3178509227504,8.29810176128376e-008
101,-19,-12,-4,-3,-16,-11,17,101.317850924441,8.12904232816436e-008
101,-19,-12,1,4,12,15,-14,101.3178509460501,5.968128391486971e-008
101,-19,-12,4,-3,-13,-6,9,101.3178510287379,2.300653534348385e-008
101,-19,-12,10,13,7,19,15,101.3178509873353,1.839610774823086e-008
101,-19,-12,13,-3,6,-11,-4,101.3178509258819,7.984948524608626e-008
101,-19,-11,-19,-17,-19,-18,-17,101.3178509116162,9.411523649305309e-008
101,-19,-11,-18,-10,2,-17,-18,101.3178509158647,8.986671673483215e-008
101,-19,-11,-18,6,-10,16,15,101.3178510624069,5.667554603405733e-008
101,-19,-11,-13,4,-2,2,17,101.3178510570851,5.135368041919719e-008
101,-19,-11,-7,-9,-7,-19,-3,101.3178510439649,3.823350880338694e-008
101,-19,-11,-7,-6,2,-16,-6,101.3178509573328,4.839861844629922e-008
101,-19,-11,-4,-10,-15,-6,-11,101.3178509422805,6.345092629089777e-008
101,-19,-11,11,4,4,-6,12,101.3178509949479,1.07834949858443e-008
101,-19,-11,15,6,19,-2,2,101.317851081418,7.56865716766697e-008
101,-19,-11,17,-11,-3,-19,-13,101.3178510789236,7.319225403534801e-008
101,-19,-11,17,6,18,-15,16,101.3178509146774,9.105401943543257e-008
101,-19,-10,9,3,6,5,-1,101.3178509761794,2.955194133846817e-008
101,-19,-10,14,6,18,1,0,101.3178510738681,6.813667141614133e-008
101,-19,-10,16,6,17,-12,14,101.3178510362209,3.048955932172248e-008
101,-19,-9,-16,-6,-3,4,-10,101.3178510837729,7.804150925494469e-008
101,-19,-9,-10,-7,17,-19,-16,101.3178510914854,8.575402432597912e-008
101,-19,-9,0,-10,-13,-1,-18,101.3178510750662,6.933478857718001e-008
101,-19,-9,13,6,17,4,-2,101.3178510662712,6.053983270248864e-008
101,-19,-8,-9,-8,-11,4,-19,101.3178510040495,1.681925709817733e-009
101,-19,-8,-3,-9,-6,-12,-11,101.3178509864987,1.923267234360537e-008
101,-19,-8,9,5,-7,15,11,101.3178509150224,9.070903672636632e-008
101,-19,-8,12,6,16,7,-4,101.3178510586354,5.290399940349744e-008
101,-19,-8,13,6,15,2,2,101.317850947407,5.832440308495279e-008
101,-19,-7,-16,-9,-12,-11,-6,101.3178510400783,3.434689688219805e-008
101,-19,-7,-9,2,5,1,2,101.3178510395751,3.384366209502332e-008
101,-19,-7,-8,-10,-12,-15,-5,101.3178509589974,4.673394471410575e-008
101,-19,-7,-1,-8,-4,-7,-15,101.317850970167,3.556441185992298e-008
101,-19,-7,3,5,13,13,-10,101.3178511004112,9.467976269661449e-008
101,-19,-7,10,6,19,6,-6,101.317850948586,5.714535689094191e-008
101,-19,-7,11,6,15,10,-6,101.3178510509697,4.52383090987496e-008
101,-19,-7,12,6,14,5,0,101.3178509915606,1.417082273746928e-008
101,-19,-6,-10,11,6,10,19,101.3178510090923,3.36093819441885e-009
101,-19,-6,-3,-10,-11,-7,-14,101.3178510470172,4.128584407681046e-008
101,-19,-6,9,6,18,9,-8,101.3178509072546,9.847681781138817e-008
101,-19,-6,10,6,14,13,-8,101.3178510432851,3.755374677893997e-008
101,-19,-6,11,6,13,8,-2,101.3178510374388,3.170741535996058e-008
101,-19,-6,15,6,5,1,13,101.3178510329631,2.723174929997185e-008
