b0,A,B,C,D,E,F,G,Result,Delta
129,-19,-19,-16,7,17,-10,6,129.5787042829441,8.298800935335748e-008
129,-19,-19,-6,13,6,19,-2,129.5787042208383,2.088225414809131e-008
129,-19,-19,0,6,-14,7,16,129.5787042262239,2.626785544634913e-008
129,-19,-19,18,15,9,11,6,129.5787041651389,3.481719090814295e-008
129,-19,-18,-6,-8,-10,-1,-4,129.5787041065768,9.337924211649806e-008
129,-19,-18,-5,9,18,5,-7,129.5787042229157,2.29596537337784e-008
129,-19,-18,9,-7,-14,14,-13,129.5787041261595,7.379659905382141e-008
129,-19,-18,18,-9,-11,-15,10,129.578704238074,3.811788928942406e-008
129,-19,-17,-19,-2,-4,14,-19,129.578704125668,7.428806725329196e-008
129,-19,-17,-12,-10,-16,-16,14,129.5787041928242,7.131831125661847e-009
129,-19,-17,-12,2,-17,15,4,129.5787042599725,6.001647534503718e-008
129,-19,-17,11,-17,-11,-6,-13,129.5787041075186,9.24374603528122e-008
129,-19,-17,13,-11,3,5,-8,129.5787042748149,7.48588036003639e-008
129,-19,-17,14,-16,-10,13,9,129.5787041015038,9.845231829785917e-008
129,-19,-17,17,-4,4,-7,-5,129.5787042791756,7.921951805656136e-008
129,-19,-16,-13,-2,-16,18,-7,129.578704222785,2.28289707138174e-008
129,-19,-16,-8,10,14,-12,16,129.578704254758,5.48018874724221e-008
129,-19,-16,3,12,14,14,-7,129.578704256865,5.690890247933567e-008
129,-19,-16,14,-13,-12,-6,-5,129.5787041183841,8.157195452440647e-008
129,-19,-16,15,15,7,17,2,129.5787042300343,3.007821192113624e-008
129,-19,-15,-18,5,-19,19,7,129.5787041101903,8.976576282293536e-008
129,-19,-15,-8,10,7,8,3,129.5787042888014,8.884529734132229e-008
129,-19,-15,-2,-6,8,-17,-2,129.5787042725007,7.254462275341211e-008
129,-19,-15,6,12,17,-10,14,129.5787042332103,3.32542526848556e-008
129,-19,-14,0,-13,-19,-7,3,129.5787041396366,6.031947918927472e-008
129,-19,-14,7,-14,10,-19,-16,129.5787042444831,4.452698476598016e-008
129,-19,-14,19,-11,-2,-4,-14,129.5787042564014,5.644534439852578e-008
129,-19,-13,-19,-14,-14,-15,4,129.5787042133678,1.34116930894379e-008
129,-19,-13,-11,-4,1,-18,7,129.578704179054,2.090203565785487e-008
129,-19,-13,-9,17,-1,16,15,129.5787042274445,2.748845417954726e-008
129,-19,-13,2,19,10,4,19,129.5787042680542,6.80981315781537e-008
129,-19,-13,5,-13,-12,-17,6,129.5787041424931,5.746301212639082e-008
129,-19,-13,5,-3,-10,-3,7,129.5787042676141,6.765807825104275e-008
129,-19,-13,12,-13,-17,11,-17,129.5787042121324,1.217628664562653e-008
129,-19,-13,19,8,9,-10,15,129.5787042185079,1.855187292676419e-008
129,-19,-12,-6,-15,-5,-9,-13,129.5787041072383,9.27178120946337e-008
129,-19,-12,0,10,1,13,4,129.5787042851966,8.524057193426415e-008
129,-19,-12,2,-14,6,-3,-8,129.5787041024794,9.747668627824169e-008
129,-19,-12,3,3,-7,2,8,129.5787042226411,2.268498633384297e-008
129,-19,-12,7,14,-7,14,18,129.5787042829044,8.294830422528321e-008
129,-19,-12,10,15,19,-7,14,129.5787041458819,5.407420644587546e-008
129,-19,-11,9,15,18,-4,12,129.5787041547347,4.522141239249322e-008
129,-19,-11,10,-9,-16,-2,2,129.5787041532941,4.666193831326382e-008
129,-19,-11,11,15,3,17,6,129.5787041364409,6.351515935421048e-008
