b0,A,B,C,D,E,F,G,Result,Delta
150,-19,-19,-14,-1,16,3,-19,150.9252575573705,5.487100906975684e-008
150,-19,-19,-6,13,-12,17,14,150.9252575243546,8.788688887761964e-008
150,-19,-18,12,-18,-19,-3,2,150.9252576116728,5.686615622835234e-010
150,-19,-17,-17,-3,16,-19,2,150.9252575364998,7.574163873869111e-008
150,-19,-17,15,-6,-12,-11,16,150.925257628605,1.636354340917023e-008
150,-19,-17,16,9,-11,6,14,150.9252575286875,8.355397085324512e-008
150,-19,-16,-17,11,-3,-2,19,150.9252575602342,5.200723762754933e-008
150,-19,-16,-12,-13,-13,-11,9,150.9252576422535,3.001204618158226e-008
150,-19,-16,17,-12,-3,-10,-1,150.9252576981848,8.594335554334975e-008
150,-19,-16,17,11,16,4,-8,150.9252575263639,8.58775877077278e-008
150,-19,-16,19,11,4,-12,19,150.9252575805722,3.166931605846912e-008
150,-19,-15,-17,-14,-4,-10,-3,150.9252575338936,7.834782422833087e-008
150,-19,-15,-14,18,9,10,1,150.9252575874713,2.477014504620456e-008
150,-19,-15,0,-11,-10,0,-3,150.9252575147547,9.748674756338005e-008
150,-19,-15,11,4,6,8,-9,150.9252575643774,4.786411977875105e-008
150,-19,-14,-16,19,19,-12,14,150.9252576077504,4.491027993935859e-009
150,-19,-13,-18,-14,-1,-19,3,150.9252575533183,5.89231490266684e-008
150,-19,-13,4,7,12,6,-10,150.9252576861269,7.388541689579142e-008
150,-19,-13,7,-18,-15,-15,10,150.9252576250042,1.276271177630406e-008
150,-19,-12,-17,-14,-7,1,-11,150.9252576660176,5.377617640078825e-008
150,-19,-11,-19,17,14,-8,13,150.9252575255842,8.665725204082264e-008
150,-19,-11,-6,9,-5,-7,19,150.9252575916257,2.061574377876241e-008
150,-19,-10,-18,19,8,17,-4,150.9252576698467,5.760526278208999e-008
150,-19,-10,9,9,13,-7,4,150.9252575877897,2.445176505716518e-008
150,-19,-9,-2,-18,-19,-12,11,150.9252576949824,8.274091101156955e-008
150,-19,-9,18,-15,12,-8,-18,150.9252577062674,9.402592127116805e-008
150,-19,-8,-14,-15,9,-1,-19,150.9252575710768,4.116463969694451e-008
150,-19,-8,6,-11,-6,-1,-6,150.925257596792,1.544950123388844e-008
150,-19,-8,14,-19,-14,-7,0,150.9252575771675,3.507395263113722e-008
150,-19,-8,14,-11,6,1,-15,150.925257536559,7.568249316136644e-008
150,-19,-8,14,11,0,13,-1,150.9252576759374,6.369597826960671e-008
150,-19,-7,3,13,-2,3,14,150.9252575305172,8.1724266465244e-008
150,-19,-6,6,-15,-13,11,-15,150.9252576344944,2.225297635050083e-008
150,-19,-5,2,9,15,-6,1,150.9252575272527,8.498881243212964e-008
150,-19,-5,18,-9,-19,11,-2,150.9252575213469,9.089458785638271e-008
150,-19,-4,-19,-13,-10,10,16,150.9252576506548,3.841330453724368e-008
150,-19,-4,-17,-19,6,-16,-12,150.9252577007932,8.855170108290622e-008
150,-19,-4,12,15,-7,10,13,150.9252575856823,2.655914954630134e-008
150,-19,-4,16,-16,-7,4,-15,150.9252576415482,2.930676146206679e-008
150,-19,-3,-9,6,14,1,-8,150.9252576297041,1.746261091284396e-008
150,-19,-3,5,9,3,13,-6,150.9252576064273,5.814200676468317e-009
150,-19,-3,17,-12,4,-17,-1,150.9252576362348,2.399335130576219e-008
150,-19,-2,5,13,-4,0,18,150.9252575342218,7.801969559295685e-008
150,-19,-2,7,-15,-8,2,-11,150.9252576798567,6.761518989151227e-008
150,-19,-1,-17,13,-3,14,4,150.9252576176321,5.390631940827007e-009
150,-19,-1,-13,7,19,-4,-7,150.9252576760636,6.382214223776828e-008
150,-19,-1,-8,14,-1,-6,17,150.9252575311755,8.106601967483584e-008
150,-19,0,4,-14,4,-2,-14,150.9252576052366,7.004871349636233e-009
150,-19,1,-17,12,0,7,8,150.9252576842829,7.204144480965624e-008
150,-19,1,-11,18,-14,14,18,150.9252575290882,8.315322475027642e-008
150,-19,1,-7,-7,-4,6,-14,150.925257542536,6.970546451157134e-008
150,-19,1,4,-17,-11,1,-9,150.9252575165499,9.56916039740463e-008
150,-19,1,6,-17,10,-15,-3,150.9252575471105,6.513096195703838e-008
150,-19,1,14,14,17,11,-13,150.9252576250057,1.276421812690387e-008
150,-19,2,-19,-17,3,-16,-8,150.9252576533158,4.107431550437468e-008
150,-19,2,-12,-12,10,-12,-5,150.9252576344384,2.21969571612135e-008
150,-19,2,-5,8,16,-16,9,150.9252575483837,6.385781148310343e-008
150,-19,2,4,12,1,19,-7,150.9252575963506,1.589091880305205e-008
150,-19,2,17,19,6,-1,15,150.9252576842454,7.200392815320811e-008
150,-19,3,-13,16,0,7,11,150.9252576840904,7.184894457168412e-008
150,-19,3,-12,-17,-13,-15,9,150.9252575234636,8.877790946826281e-008
150,-19,3,-7,4,13,-14,6,150.9252576281168,1.587528686286532e-008
150,-19,3,0,-17,-15,10,-14,150.9252575535018,5.873963004887628e-008
150,-19,4,-12,4,7,10,-12,150.9252576821253,6.988378231653769e-008
