b0,A,B,C,D,E,F,G,Result,Delta
221,-19,-19,-1,18,17,9,16,221.4307056052093,5.051595053373603e-008
221,-19,-19,0,-17,-18,-11,-11,221.4307054690673,8.562605557926872e-008
221,-19,-19,7,-17,-11,-19,-10,221.4307055927493,3.805592996286578e-008
221,-19,-18,-2,18,16,12,14,221.430705628418,7.372463528554363e-008
221,-19,-18,-1,-17,-17,-14,-9,221.4307055865837,3.189040853612823e-008
221,-19,-18,10,-6,0,-2,-15,221.4307056236345,6.894117632327834e-008
221,-19,-18,14,15,-1,18,18,221.430705555029,3.356319666636409e-010
221,-19,-17,-15,-13,-16,-1,-14,221.4307055142403,4.045307377964491e-008
221,-19,-17,-12,12,12,-19,-5,221.4307055300531,2.464028625581705e-008
221,-19,-17,-10,-13,-14,-1,-16,221.4307054730122,8.168117915374751e-008
221,-19,-17,-3,18,15,15,12,221.4307056522252,9.75318528162461e-008
221,-19,-17,0,9,-1,11,12,221.4307056251885,7.049516170809511e-008
221,-19,-17,1,-13,-8,-6,-17,221.4307055529387,1.754642653395422e-009
221,-19,-17,7,15,12,11,12,221.4307054772756,7.741769536551146e-008
221,-19,-17,9,-10,-4,-14,-6,221.4307054586618,9.603152761883393e-008
221,-19,-16,-17,-6,-9,12,6,221.4307055078063,4.688703825195262e-008
221,-19,-16,-12,-16,-8,-14,-16,221.4307055489726,5.720750095861149e-009
221,-19,-16,-10,-11,-2,-10,-15,221.4307054940333,6.066005653337925e-008
221,-19,-16,3,14,-4,19,18,221.4307056312093,7.651595979041304e-008
221,-19,-16,6,-8,-18,-15,14,221.4307055172204,3.74729154373199e-008
221,-19,-16,6,15,11,14,10,221.430705583221,2.852766556316055e-008
221,-19,-16,10,3,8,-7,7,221.430705484015,7.06783680470835e-008
221,-19,-15,-16,11,17,9,0,221.4307055032415,5.145182058186038e-008
221,-19,-15,-13,7,13,-19,-10,221.4307054755988,7.909454780019587e-008
221,-19,-15,-8,11,10,13,3,221.4307056293711,7.467778573300166e-008
