b0,A,B,C,D,E,F,G,Result,Delta
60,-19,-19,1,-7,-5,13,-7,60.83177847289356,5.17162490609735e-008
60,-19,-19,7,-10,15,-12,-13,60.83177851715848,7.451326666796376e-009
60,-19,-18,-9,-12,-11,9,-14,60.83177861209072,8.748091318011575e-008
60,-19,-18,-3,-15,-11,-7,-1,60.83177854477638,2.016657418835166e-008
60,-19,-18,1,-3,-1,-13,8,60.83177861412302,8.951320751293679e-008
60,-19,-18,9,-8,12,-3,-17,60.83177848454116,4.006864884331662e-008
60,-19,-18,9,19,6,18,-1,60.83177853612892,1.151911277474937e-008
60,-19,-17,-9,-5,11,-1,-14,60.83177854661197,2.200216187020487e-008
60,-19,-17,-5,-6,-6,5,-9,60.83177845470684,6.990297407583057e-008
60,-19,-17,3,19,16,19,-12,60.83177846020885,6.440095745574581e-008
60,-19,-17,4,-19,-7,-2,-15,60.83177849892405,2.568576462635974e-008
60,-19,-17,4,-14,-12,12,-18,60.83177846312045,6.148935938199429e-008
60,-19,-17,7,19,12,6,5,60.8317785053719,1.923790904356793e-008
60,-19,-17,9,-19,-6,-1,-17,60.83177845212938,7.248043232266355e-008
60,-19,-17,14,-2,-18,15,0,60.83177855332417,2.871436066698152e-008
60,-19,-17,15,-4,13,-2,-15,60.83177845769861,6.691119835977588e-008
60,-19,-15,-19,-13,-6,-16,5,60.83177843459853,9.001127665442255e-008
60,-19,-15,-15,16,1,-6,15,60.83177860347379,7.886398378786907e-008
60,-19,-15,-9,-15,-11,-10,2,60.83177853458695,9.977142667594308e-009
60,-19,-15,1,18,-2,-6,18,60.83177848403682,4.057299207715914e-008
60,-19,-14,4,19,10,12,1,60.83177847820338,4.640643425091184e-008
60,-19,-14,13,-15,12,-17,-17,60.8317785874154,6.280559006199837e-008
60,-19,-13,7,13,9,-8,15,60.83177846830508,5.630473509654621e-008
60,-19,-13,18,-17,-6,-18,3,60.831778513758,1.085180656446028e-008
60,-19,-12,-19,-17,1,-14,-7,60.8317786079924,8.338258794537978e-008
60,-19,-12,-16,14,1,13,4,60.83177862401671,9.940689693621607e-008
60,-19,-12,3,14,19,10,-12,60.83177853822436,1.361455304049741e-008
60,-19,-12,8,-10,12,-14,-19,60.83177843299752,9.161228575749192e-008
60,-19,-12,8,-5,-10,6,-3,60.83177858538014,6.077032566054186e-008
60,-19,-11,-10,-4,3,-6,-3,60.83177845064493,7.396488399535883e-008
60,-19,-11,-6,8,-6,18,-1,60.83177843766779,8.694201625303322e-008
60,-19,-11,-4,-13,0,-16,17,60.8317784745353,5.007451164829035e-008
60,-19,-11,1,19,8,18,-3,60.83177846178403,6.282578368654868e-008
60,-19,-11,2,14,18,13,-14,60.83177850464696,1.996285448058188e-008
60,-19,-11,10,6,-4,5,3,60.83177856594659,4.133677578010975e-008
60,-19,-10,-18,-15,-11,-14,6,60.83177858476419,6.01543774791935e-008
60,-19,-10,-16,14,-9,4,17,60.83177849824465,2.636515716858412e-008
60,-19,-10,-13,-10,-6,9,-18,60.83177854436605,1.97562357584502e-008
60,-19,-10,-8,13,-4,7,12,60.8317784299541,9.465571082500901e-008
60,-19,-10,-1,-16,-8,-18,6,60.83177857658623,5.197642138909941e-008
60,-19,-10,1,14,17,16,-16,60.83177847064578,5.39640296892685e-008
60,-19,-10,9,-16,-13,10,-17,60.8317786069977,8.23878849587345e-008
60,-19,-10,17,-11,-3,-10,-1,60.83177856385954,3.924973412949839e-008
60,-19,-9,-9,7,13,5,-9,60.83177853814728,1.353747336452216e-008
60,-19,-9,-3,6,-15,16,5,60.83177858648186,6.187205059404732e-008
60,-19,-9,0,14,16,19,-18,60.83177843622562,8.838419063295078e-008
60,-19,-9,4,-11,-13,6,-7,60.83177846615914,5.845067363452472e-008
60,-19,-8,-16,13,19,9,-12,60.8317785769258,5.231598976251917e-008
60,-19,-8,-5,13,8,13,-5,60.83177862394778,9.933797429084734e-008
60,-19,-8,5,-4,2,-11,11,60.8317786143074,8.969759335286653e-008
60,-19,-8,9,11,-7,17,5,60.83177856785796,4.324814995015913e-008
60,-19,-8,12,-12,-6,-16,7,60.83177850858429,1.602551691348708e-008
60,-19,-7,-4,19,18,-6,11,60.83177847221301,5.239679978785716e-008
60,-19,-7,4,14,12,-4,9,60.83177858392671,5.931689628368986e-008
60,-19,-7,5,-12,-14,-2,1,60.83177846153513,6.307467970145808e-008
60,-19,-6,-15,13,16,10,-10,60.83177852086572,3.744091259250126e-009
60,-19,-6,-8,12,-3,-2,13,60.83177855214955,2.753974115421443e-008
60,-19,-6,-5,19,17,-3,9,60.8317786017023,7.709249416620878e-008
60,-19,-6,0,12,-1,13,3,60.83177853621729,1.16074758693685e-008
60,-19,-6,9,-16,-9,3,-14,60.83177850356631,2.104349761111735e-008
60,-19,-5,-18,-14,-14,10,-14,60.83177860211419,7.75043815792742e-008
60,-19,-5,-17,-10,-13,-2,2,60.83177849148269,3.312711527314605e-008
60,-19,-5,-7,-16,-16,5,-9,60.83177843266198,9.194782535359991e-008
60,-19,-5,-5,18,0,13,9,60.83177855203285,2.742304161529319e-008
60,-19,-5,14,-17,-4,-17,0,60.83177860989508,8.528526507234346e-008
60,-19,-4,-12,-19,-10,5,-19,60.83177847714864,4.746117099330149e-008
60,-19,-4,-3,13,1,19,-4,60.83177854576453,2.115471886554587e-008
60,-19,-4,1,-2,-3,14,-7,60.83177851000497,1.460483645132626e-008
60,-19,-4,4,17,-12,15,18,60.83177860420098,7.959116743450068e-008
60,-19,-4,6,1,7,0,-5,60.83177845099225,7.361756360069194e-008
60,-19,-4,10,-11,-1,-7,-6,60.83177862243409,9.782427667914817e-008
60,-19,-3,4,2,0,11,-7,60.83177859898539,7.437557769662817e-008
60,-19,-3,17,16,5,14,0,60.83177860027842,7.566860915630969e-008
60,-19,-2,-18,12,9,7,-1,60.83177848564253,3.896727918117904e-008
60,-19,-2,-18,18,8,14,0,60.83177860368884,7.907902954684687e-008
60,-19,-2,-16,13,13,11,-8,60.83177847054733,5.406247538530806e-008
60,-19,-2,-10,-16,-14,-1,-5,60.83177859177494,6.716513212268183e-008
60,-19,-2,12,10,6,16,-10,60.83177843991376,8.469605461414176e-008
