b0,A,B,C,D,E,F,G,Result,Delta
21,-19,-19,-17,-1,-9,-18,-19,21.02203973753494,9.876338680214758e-008
21,-19,-19,-4,2,-14,17,17,21.02203959372502,4.50465407197953e-008
21,-19,-19,13,-2,8,-12,0,21.02203961136912,2.740243587595614e-008
21,-19,-18,-18,-1,-9,-18,-19,21.02203969121602,5.244446654728563e-008
21,-19,-17,-19,-1,-9,-18,-19,21.02203964492805,6.156493981279709e-009
21,-19,-16,-5,-5,-8,19,7,21.022039544004,9.476755380433133e-008
21,-19,-13,-12,1,-1,-10,17,21.02203956784912,7.092243592410341e-008
21,-19,-12,-10,-1,4,-13,-10,21.02203954909094,8.968061493419555e-008
21,-19,-12,13,-13,2,2,14,21.02203963905986,2.883027150346607e-010
21,-19,-10,-14,4,3,-19,14,21.02203965358,1.480843891954464e-008
21,-19,-10,-3,2,13,-18,-12,21.02203965249724,1.372568547708397e-008
21,-19,-8,-17,3,8,-9,-7,21.02203969686538,5.809382486177128e-008
21,-19,-8,1,-1,2,1,4,21.02203956321929,7.555226844147001e-008
21,-19,-8,5,1,-7,17,3,21.02203957565425,6.311730516017633e-008
21,-19,-4,-11,-11,6,-3,-10,21.02203961451971,2.425184320031804e-008
21,-19,2,-19,-13,-6,17,-7,21.02203970714115,6.836959798306452e-008
21,-19,2,-12,1,10,-11,-14,21.02203970525245,6.648089012628589e-008
21,-19,6,11,-16,6,-17,6,21.02203954408766,9.468389450262293e-008
21,-19,7,-10,-8,4,-4,-11,21.0220397035246,6.475304203945598e-008
21,-19,7,-4,-2,3,-13,18,21.02203970663954,6.786798323332732e-008
21,-19,9,-14,10,6,-16,3,21.02203972649263,8.772106951937531e-008
21,-19,18,7,1,-6,18,-8,21.02203972326558,8.449402599808309e-008
21,-18,-19,-18,-1,-9,-18,-19,21.02203959762873,4.114282603495667e-008
21,-18,-19,18,-1,12,-17,-9,21.02203956544448,7.332707241403114e-008
21,-18,-18,-19,-1,-9,-18,-19,21.0220395514118,8.735975498552762e-008
21,-18,-16,-18,-8,4,-9,-8,21.02203955772283,8.104872506464744e-008
21,-18,-16,18,-4,-6,19,-14,21.02203958440989,5.436167072048193e-008
21,-18,-15,-14,5,-10,16,1,21.02203954664096,9.21305947088058e-008
21,-18,-13,0,2,-3,7,-8,21.02203964950483,1.07332702725671e-008
21,-18,-12,-3,-1,3,-2,15,21.02203968087773,4.210616921795918e-008
21,-18,-11,-4,-3,11,-12,-15,21.02203964697836,8.206800572452266e-009
21,-18,-10,-18,4,-12,14,15,21.02203964340007,4.628518013305438e-009
21,-18,-10,-10,-6,-1,-14,14,21.02203968055468,4.178312806857321e-008
21,-18,-9,-11,-19,9,-7,-16,21.02203956667737,7.209418484421803e-008
21,-18,-7,4,-1,10,-11,-13,21.02203970522838,6.645682404382569e-008
21,-18,-6,-10,7,8,-13,1,21.0220395419756,9.67959543629604e-008
21,-18,-5,-17,2,13,-19,-10,21.02203966907585,3.030428885608671e-008
21,-18,-3,-17,-13,-5,14,-10,21.02203955891166,7.985989469716515e-008
