b0,A,B,C,D,E,F,G,Result,Delta
231,-19,-19,-13,15,14,-11,13,231.987235157008,9.617224350222386e-008
231,-19,-19,-6,-12,1,-1,-2,231.9872352514669,1.713374331302475e-009
231,-19,-18,-14,-19,4,-14,-13,231.9872352265874,2.659280085026694e-008
231,-19,-18,1,-15,-13,-10,7,231.9872352048879,4.829234967473894e-008
231,-19,-18,13,18,-6,11,14,231.9872352970474,4.386711793813447e-008
231,-19,-17,-3,-18,1,-9,-8,231.9872352062971,4.688311605605122e-008
231,-19,-16,-17,14,2,2,12,231.9872352430082,1.01720445400133e-008
231,-19,-16,2,-8,-7,-18,16,231.9872351590838,9.409643553226488e-008
231,-19,-16,4,10,-11,18,7,231.9872352550834,1.903174506878713e-009
231,-19,-15,-1,11,-10,6,13,231.9872352167004,3.647983248811215e-008
231,-19,-15,14,8,-13,18,2,231.9872351704679,8.271231877188257e-008
231,-19,-14,-10,12,-17,11,17,231.9872352389925,1.418774786543509e-008
231,-19,-14,4,-9,-14,7,-3,231.9872351857916,6.738864044564252e-008
231,-19,-14,7,-11,15,-16,-8,231.9872352502544,2.92584445560351e-009
231,-19,-14,8,-18,-7,-18,6,231.9872352193562,3.382407953722577e-008
231,-19,-14,11,-10,-12,8,-7,231.9872351803174,7.286286063390435e-008
231,-19,-13,-9,1,-2,15,-13,231.987235153699,9.948129786607751e-008
231,-19,-13,-3,16,-5,6,18,231.9872352525468,6.334630597848445e-010
231,-19,-13,3,-18,-10,-14,5,231.9872352075629,4.561732680485875e-008
231,-19,-12,-7,-17,-15,-9,6,231.9872352236063,2.957398237413145e-008
231,-19,-11,-19,5,14,1,-9,231.9872351692865,8.389372396777617e-008
231,-19,-11,-1,-6,-17,16,-6,231.9872351722497,8.093059022939997e-008
231,-19,-11,11,-17,-14,12,-16,231.9872352567163,3.536058557074284e-009
231,-19,-10,10,-13,-5,-12,3,231.987235179982,7.319826522689255e-008
231,-19,-9,6,11,2,-8,12,231.9872353270561,7.387586720142281e-008
231,-19,-9,7,-10,8,-17,-2,231.9872352853454,3.216516120119195e-008
231,-19,-8,-15,5,5,2,0,231.9872352112961,4.188416369288461e-008
231,-19,-8,-5,-18,12,-14,-9,231.9872351966172,5.656306711898651e-008
231,-19,-8,9,16,-14,14,16,231.9872353124356,5.925531354478153e-008
231,-19,-8,19,-13,7,-5,-18,231.9872352790459,2.586565983619948e-008
231,-19,-7,-14,-18,-14,-16,11,231.9872351782392,7.494108444916492e-008
231,-19,-7,-14,-16,-18,-1,2,231.987235285717,3.253674663028505e-008
231,-19,-7,4,-14,2,-4,-14,231.9872353053226,5.21423828558909e-008
231,-19,-6,-18,8,17,-19,11,231.9872351591949,9.398539191352029e-008
231,-19,-6,17,3,2,-4,5,231.9872352894182,3.623799216256884e-008
231,-19,-5,-15,-4,-19,15,-1,231.987235275963,2.27827001708647e-008
231,-19,-5,-7,11,-1,19,-6,231.9872352494024,3.777870460908162e-009
231,-19,-4,-3,-17,11,-14,-19,231.987235253652,4.717435331258457e-010
231,-19,-4,2,-16,10,-10,-10,231.9872353407034,8.752317626203876e-008
231,-19,-4,6,10,0,1,9,231.9872353395141,8.633389825263294e-008
231,-19,-3,-10,-10,-12,-3,4,231.98723523825,1.493023660259496e-008
231,-19,-3,-4,9,7,-8,11,231.9872353269458,7.376556254712341e-008
231,-19,-3,14,12,1,14,-3,231.9872352951894,4.200910552754067e-008
231,-19,-3,18,18,14,1,3,231.9872351605984,9.258189948013751e-008
231,-19,-2,-6,-13,-7,-15,8,231.9872352116868,4.149345045334485e-008
231,-19,-2,5,-13,-10,7,-11,231.9872352620842,8.903953130356967e-009
231,-19,-2,11,-4,4,-6,0,231.9872352262431,2.693718670343515e-008
231,-19,-1,-5,-19,2,8,-17,231.9872352505482,2.632049245221424e-009
231,-19,-1,16,17,12,7,-2,231.9872352890787,3.589840957829438e-008
231,-19,-1,17,10,16,-3,-3,231.9872353328513,7.967102533257275e-008
231,-19,0,-13,-9,12,-7,-12,231.9872353289521,7.577187943752506e-008
231,-19,1,-19,14,-9,5,15,231.9872353524239,9.924363553182047e-008
231,-19,1,-17,14,-3,9,-2,231.9872352160303,3.714993113135279e-008
231,-19,1,-5,-13,-13,8,-9,231.9872353436221,9.044188686857524e-008
231,-19,1,14,-14,16,-18,-11,231.9872353078845,5.470423047881923e-008
231,-19,2,-17,-12,-13,-4,4,231.9872353277491,7.456884532075492e-008
231,-19,2,-10,-18,-18,13,-14,231.9872353391501,8.596981615482946e-008
231,-19,2,-9,-17,3,-7,-16,231.98723521283,4.035024403492571e-008
231,-19,2,-7,-15,14,-9,-18,231.9872352761491,2.296880552421499e-008
231,-19,2,5,-8,-2,-11,4,231.987235310067,5.688670512427052e-008
231,-19,3,-13,13,-5,3,5,231.9872351957866,5.739360631196178e-008
231,-19,3,15,13,15,14,-16,231.9872352908332,3.765293854485208e-008
231,-19,4,0,-16,-9,3,-11,231.9872352098275,4.335279868428188e-008
231,-19,4,11,14,18,-12,8,231.9872353522981,9.911781262417208e-008
231,-19,5,-19,-15,-12,-9,5,231.9872352296148,2.35654056268686e-008
231,-19,5,-18,18,2,-1,18,231.9872351813019,7.187830419752572e-008
231,-19,6,-1,7,0,-3,9,231.9872352290408,2.413941047052504e-008
231,-19,6,5,16,8,0,8,231.987235303118,4.993773927708389e-008
231,-19,6,8,16,13,-1,4,231.9872353244437,7.126348577912722e-008
231,-19,7,-14,-8,-5,-16,12,231.9872353098805,5.670020186698821e-008
231,-19,7,-14,6,0,19,-12,231.9872352368964,1.628387735763681e-008
231,-19,7,4,11,-1,17,-5,231.9872352034572,4.972309852746548e-008
231,-19,8,-15,-19,-13,-2,-5,231.9872352394211,1.375912006551516e-008
231,-19,8,4,13,9,-3,7,231.9872351900275,6.315278255897283e-008
