b0,A,B,C,D,E,F,G,Result,Delta
77,-19,-19,-19,-1,-15,-2,9,77.14484012476844,5.589363638591749e-008
77,-19,-19,-9,5,19,-3,19,77.14484008983156,2.095676165936311e-008
77,-19,-19,-8,5,15,7,13,77.14484009488314,2.600833681754011e-008
77,-19,-19,12,3,-3,8,16,77.14484015218663,8.331183209975279e-008
77,-19,-19,13,2,-2,15,2,77.14484004248851,2.638628870954562e-008
77,-19,-19,16,-3,-19,-10,8,77.1448400252449,4.36298961403736e-008
77,-19,-19,18,-5,-1,-17,-17,77.14484007658585,7.711051352998766e-009
77,-19,-18,-8,5,11,17,7,77.14484012970465,6.082984782551648e-008
77,-19,-18,-1,-5,-19,1,-17,77.14484013159489,6.272009045460436e-008
77,-19,-18,1,-5,-11,-19,-5,77.14484004874049,2.013430844272079e-008
77,-19,-18,4,4,17,-2,13,77.14484000420723,6.466757440648507e-008
77,-19,-18,6,4,10,14,4,77.14484004591469,2.296010848112928e-008
77,-19,-18,9,-3,3,-9,-13,77.14484008224935,1.337454591521237e-008
77,-19,-18,12,-4,-14,-7,-7,77.14484004266664,2.620815564569057e-008
77,-19,-18,15,-3,-18,-13,10,77.14484003755676,3.131803794076404e-008
77,-19,-17,-4,-2,4,-12,-7,77.14484000498422,6.389058171407669e-008
77,-19,-17,-1,-5,-14,-12,-9,77.14484004476238,2.411242405742087e-008
77,-19,-17,3,4,16,1,11,77.14484012959373,6.071893210446433e-008
77,-19,-17,4,-4,-19,-10,1,77.14484014929947,8.042466959068406e-008
77,-19,-17,14,-3,-17,-16,12,77.14484005021906,1.86557400638776e-008
77,-19,-17,15,3,15,-2,8,77.14484008023089,1.135609295488393e-008
77,-19,-17,15,4,5,4,19,77.14484003192405,3.695075179166452e-008
77,-19,-17,18,3,8,9,4,77.1448399839158,8.495899805893714e-008
77,-19,-16,-16,-2,-12,4,-7,77.14484016859733,9.972252712486807e-008
77,-19,-16,-12,-3,19,-18,-19,77.14483997975187,8.91229348098932e-008
77,-19,-16,-12,5,17,3,15,77.14484001614207,5.273273018246982e-008
77,-19,-16,-11,5,13,13,9,77.14484006769818,1.17661613785458e-009
77,-19,-16,-10,-1,-1,4,-14,77.14484012118304,5.230823774127202e-008
77,-19,-16,-7,-4,4,-4,-6,77.14484013501328,6.613848313463677e-008
