b0,A,B,C,D,E,F,G,Result,Delta
40,-19,-19,-13,13,15,-13,13,40.91871910912481,9.697730973812213e-008
40,-19,-19,-13,14,9,8,-1,40.91871903983741,2.768990725598997e-008
40,-19,-19,-12,11,8,4,1,40.91871907351548,6.136797736644439e-008
40,-19,-19,-1,15,5,7,5,40.91871900456968,7.577817484616389e-009
40,-19,-18,-17,12,-10,6,13,40.9187191091593,9.701179948251593e-008
40,-19,-18,-16,-17,6,-16,-10,40.91871897047844,4.16690539850606e-008
40,-19,-18,-11,-17,-3,-3,-15,40.9187189422731,6.987440315242566e-008
40,-19,-18,-4,-10,-1,5,-19,40.91871909435879,8.221129377261605e-008
40,-19,-18,-3,-13,-19,8,-4,40.91871901607498,3.927482339349808e-009
40,-19,-18,15,5,-19,12,12,40.91871907578374,6.363624294181136e-008
40,-19,-17,-16,-14,-8,0,-9,40.91871906976835,5.762085208971257e-008
40,-19,-17,-16,15,12,4,1,40.91871906759739,5.544988823658059e-008
40,-19,-17,-12,18,18,1,1,40.91871908584664,7.369914101218456e-008
40,-19,-17,1,19,14,-11,18,40.91871908473991,7.259241385781934e-008
40,-19,-17,17,-10,3,-8,15,40.91871891220396,9.994353433739889e-008
40,-19,-16,-19,6,5,-1,-9,40.91871900378187,8.3656317428904e-009
40,-19,-16,-12,-12,18,-12,-17,40.91871908886223,7.671473412074192e-008
40,-19,-16,-2,-5,-4,-12,9,40.9187190212149,9.067399275863863e-009
40,-19,-16,13,-5,-16,4,6,40.91871895609944,5.604805863868023e-008
40,-19,-16,18,-13,-5,12,-4,40.91871907691915,6.477165470641921e-008
40,-19,-15,-1,12,-15,9,18,40.91871893331626,7.883124197860525e-008
40,-19,-15,0,19,12,-8,17,40.91871909893983,8.679233332031799e-008
40,-19,-14,-15,19,19,14,-12,40.91871909572151,8.357401526382091e-008
40,-19,-14,-4,-3,-18,2,12,40.91871903160116,1.945365823985412e-008
40,-19,-14,2,-16,-2,-2,-17,40.91871891474581,9.740168849248221e-008
40,-19,-14,13,-15,-6,-19,8,40.91871903823743,2.60899355453148e-008
40,-19,-14,14,10,19,11,-19,40.91871892641414,8.573335463779586e-008
40,-19,-13,-10,-8,-16,17,-11,40.91871899409314,1.805435800861233e-008
40,-19,-13,-2,-3,-16,0,12,40.91871908171073,6.956323517215424e-008
40,-19,-13,8,11,-14,15,10,40.91871910040106,8.825355735098128e-008
40,-19,-13,13,-9,4,-4,-13,40.91871897093208,4.121542218626928e-008
40,-19,-13,16,-10,6,-15,4,40.91871898973541,2.241208818531959e-008
40,-19,-12,-8,1,-1,-15,18,40.91871897697976,3.516773716683019e-008
40,-19,-12,-2,19,-16,18,17,40.91871894536504,6.678246222691087e-008
40,-19,-11,-8,5,-8,13,-6,40.91871902066407,8.516572336247918e-009
40,-19,-11,-6,-9,0,7,-19,40.91871902212228,9.974783665711584e-009
40,-19,-11,-6,15,3,9,5,40.91871892334619,8.880130764055139e-008
40,-19,-11,9,-15,-19,19,-17,40.91871904987074,3.772323964312818e-008
40,-19,-10,-19,18,13,16,-9,40.91871903243042,2.028291845590502e-008
40,-19,-10,-5,-7,-6,-6,3,40.91871891272326,9.942423417896862e-008
40,-19,-10,17,11,12,-9,9,40.91871905238544,4.023794275553883e-008
40,-19,-10,18,-17,-9,-12,2,40.91871897938884,3.275865623209029e-008
40,-19,-9,-11,-11,13,-18,-2,40.91871910986819,9.772069375912906e-008
