b0,A,AI,B,BI,C,CI,ResultReal,ResultImag,Delta
37,-12,-10,13,-15,0,14,-0.0004236678397670601,38.39499582253599,0.9511098046303682
37,-12,-10,13,-6,0,14,-0.0004119986823014841,37.32983137968462,0.5622506910633444
37,-12,-9,13,7,0,14,-0.0004190768502346808,37.97593315110893,0.6342934703158812
37,-12,-9,13,4,0,14,-0.0004226299017275799,38.30025796522035,0.8719706293324411
37,-12,-10,13,-4,0,14,-0.0004150460446826241,37.60799780246036,0.5008905221265886
37,-12,-10,13,-9,0,14,-0.0004181396098397493,37.8903811331685,0.5856259591664226
37,-12,-10,13,5,0,14,-0.002010482197825294,36.78577829626558,0.9448039289835313
37,-12,-10,13,2,0,14,-0.0004220731844885284,38.24944050463607,0.8308665300156034
37,-12,-10,13,1,0,14,-0.0005491377298221422,36.78577839795477,0.9440281862763775
37,-12,-10,13,-11,0,14,-7.43281276062089e-312,37.60799780700049,0.5004758705936507
